,order_id,customer_id,order_date,status,line_revenue,payment_type,payment_avg
1013,3338,1674,2025-10-26,completed,1791.0,atm,4979.96
1014,3337,665,2024-05-09,completed,2712.9,atm,4979.96
1015,18685,345,2024-07-21,completed,2602.0,atm,4979.96
1016,3332,1348,2024-06-18,completed,2624.4,atm,4979.96
1017,12626,1139,2024-02-18,completed,4975.0,atm,4979.96
1018,18690,829,2024-08-10,completed,2844.0,atm,4979.96
1019,3328,893,2025-07-24,completed,1058.0,atm,4979.96
1020,12624,1380,2024-12-31,completed,2061.0,atm,4979.96
1021,9351,2341,2025-03-31,completed,6701.0,atm,4979.96
1022,3350,755,2024-12-05,completed,7869.85,atm,4979.96
1023,9352,1429,2025-11-03,completed,4975.0,atm,4979.96
1024,3354,233,2024-11-09,completed,8392.0,atm,4979.96
1025,12634,285,2025-03-31,completed,6333.3,atm,4979.96
1026,3384,1159,2025-03-05,completed,1448.0,atm,4979.96
1027,3383,343,2025-08-08,completed,6188.4,atm,4979.96
1028,18645,553,2024-05-28,completed,3638.05,atm,4979.96
1029,12643,1410,2025-05-06,completed,7054.7,atm,4979.96
1030,3377,2464,2025-11-12,completed,8522.25,atm,4979.96
1031,18652,2255,2025-06-20,completed,7614.0,atm,4979.96
1032,12642,1147,2025-09-01,completed,3090.2,atm,4979.96
1033,18657,348,2024-01-31,completed,2290.0,atm,4979.96
1034,18658,1137,2025-02-22,completed,9242.8,atm,4979.96
1035,3369,105,2024-05-25,completed,3125.0,atm,4979.96
1036,18659,2479,2024-11-26,completed,2343.6,atm,4979.96
1037,3367,1688,2025-04-03,completed,3615.7,atm,4979.96
1038,18660,1364,2024-11-04,completed,2471.4,atm,4979.96
1039,12638,252,2025-04-11,completed,2204.0,atm,4979.96
1040,18665,292,2025-10-10,completed,5922.8,atm,4979.96
1041,18666,1078,2025-07-03,completed,552.0,atm,4979.96
1042,18667,2316,2024-11-25,completed,4652.9,atm,4979.96
1043,18671,2129,2024-01-23,completed,8972.3,atm,4979.96
1044,3357,2324,2025-01-16,completed,5168.1,atm,4979.96
1045,3355,147,2025-12-03,completed,2922.1,atm,4979.96
1046,3654,242,2024-02-24,completed,113.4,atm,4979.96
1047,3321,2341,2024-01-31,completed,4351.0,atm,4979.96
1048,18699,1261,2024-02-14,completed,18814.1,atm,4979.96
1049,18733,1417,2025-02-28,completed,1574.0,atm,4979.96
1050,9368,448,2025-09-21,completed,5616.95,atm,4979.96
1051,9369,700,2025-05-27,completed,1221.7,atm,4979.96
1052,9370,841,2024-08-03,completed,1760.0,atm,4979.96
1053,9371,408,2025-06-03,completed,2158.2,atm,4979.96
1054,12606,637,2024-01-01,completed,9254.0,atm,4979.96
1055,12605,1546,2025-04-01,completed,5984.0,atm,4979.96
1056,3280,460,2025-06-27,completed,2750.6,atm,4979.96
1057,3278,1974,2025-09-13,completed,1375.6,atm,4979.96
1058,12603,1046,2024-06-14,completed,2893.7,atm,4979.96
1059,3276,727,2024-06-26,completed,6661.0,atm,4979.96
1060,3273,2463,2024-10-21,completed,5147.6,atm,4979.96
1061,3271,2174,2024-08-08,completed,3092.25,atm,4979.96
1062,3269,174,2024-11-12,completed,3438.0,atm,4979.96
1063,12599,2424,2024-12-22,completed,1264.0,atm,4979.96
1064,18752,1388,2024-10-13,completed,4337.0,atm,4979.96
1065,12597,1686,2024-10-18,completed,3092.25,atm,4979.96
1066,3262,915,2024-10-29,completed,6574.0,atm,4979.96
1067,3261,1261,2024-08-27,completed,2293.0,atm,4979.96
1068,12610,1359,2024-05-28,completed,2123.25,atm,4979.96
1069,18698,1939,2025-09-05,completed,3862.7,atm,4979.96
1070,9363,1948,2025-03-15,completed,1134.0,atm,4979.96
1071,9362,1068,2025-08-11,completed,7065.4,atm,4979.96
1072,18700,879,2025-10-30,completed,9435.0,atm,4979.96
1073,12619,1563,2025-06-15,completed,7494.6,atm,4979.96
1074,18707,170,2025-05-24,completed,10237.0,atm,4979.96
1075,18708,1509,2024-11-09,completed,10460.0,atm,4979.96
1076,3312,707,2024-11-23,completed,5159.55,atm,4979.96
1077,18709,1836,2024-12-20,completed,5515.2,atm,4979.96
1078,3310,663,2025-08-06,completed,5688.9,atm,4979.96
1079,12616,1988,2025-01-17,completed,10434.7,atm,4979.96
1080,3308,593,2025-12-31,completed,3683.15,atm,4979.96
1081,3307,1940,2024-09-22,completed,6064.55,atm,4979.96
1082,12615,538,2025-06-25,completed,13147.5,atm,4979.96
1083,3305,922,2025-12-01,completed,1885.75,atm,4979.96
1084,12614,1406,2024-02-03,completed,3659.4,atm,4979.96
1085,3302,2423,2024-08-22,completed,13533.0,atm,4979.96
1086,18716,2145,2025-08-26,completed,11607.0,atm,4979.96
1087,3300,2184,2024-07-14,completed,552.0,atm,4979.96
1088,18717,1060,2024-06-26,completed,884.45,atm,4979.96
1089,18718,699,2024-04-17,completed,10936.95,atm,4979.96
1090,18720,289,2025-07-16,completed,2523.2,atm,4979.96
1091,18722,2312,2025-11-07,completed,3428.9,atm,4979.96
1092,16756,2474,2024-12-31,completed,11568.6,atm,4979.96
1093,18368,245,2025-06-17,completed,724.0,atm,4979.96
1094,3658,2253,2025-09-12,completed,995.6,atm,4979.96
1095,12943,2180,2025-03-28,completed,1579.0,atm,4979.96
1096,4012,607,2024-05-15,completed,8759.3,atm,4979.96
1097,9012,107,2025-04-02,completed,1500.05,atm,4979.96
1098,9014,955,2024-04-26,completed,3255.0,atm,4979.96
1099,18007,890,2024-08-25,completed,2219.2,atm,4979.96
1100,12942,1326,2025-07-06,completed,1044.3,atm,4979.96
1101,9017,2065,2025-01-20,completed,6611.3,atm,4979.96
1102,9019,2421,2025-04-09,completed,11953.3,atm,4979.96
1103,12944,658,2025-03-10,completed,4470.0,atm,4979.96
1104,9022,1067,2025-11-22,completed,1927.2,atm,4979.96
1105,18019,2346,2025-06-06,completed,25534.4,atm,4979.96
1106,9024,626,2024-10-01,completed,8842.0,atm,4979.96
1107,18021,2220,2024-08-02,completed,2949.5,atm,4979.96
1108,9025,2469,2024-10-31,completed,2257.6,atm,4979.96
1109,3995,386,2025-11-06,completed,729.0,atm,4979.96
1110,18023,2446,2024-11-02,completed,2061.0,atm,4979.96
1111,3993,910,2025-02-12,completed,3707.25,atm,4979.96
1112,12940,2471,2025-11-04,completed,7131.6,atm,4979.96
1113,9023,1615,2025-11-30,completed,5073.9,atm,4979.96
1114,17999,1622,2024-08-18,completed,4517.5,atm,4979.96
1115,12948,2375,2025-04-12,completed,3223.8,atm,4979.96
1116,17997,1797,2024-04-15,completed,2474.2,atm,4979.96
1117,12957,1874,2025-08-26,completed,3272.5,atm,4979.96
1118,17970,1236,2024-10-10,completed,3026.0,atm,4979.96
1119,8997,1525,2025-02-08,completed,5867.1,atm,4979.96
1120,17975,1940,2025-04-28,completed,3595.75,atm,4979.96
1121,17976,2440,2025-04-20,completed,2262.0,atm,4979.96
1122,4036,1785,2024-08-22,completed,3680.6,atm,4979.96
1123,17977,2258,2025-10-30,completed,4343.4,atm,4979.96
1124,4033,1593,2025-01-06,completed,10959.9,atm,4979.96
1125,8998,73,2025-08-05,completed,3640.85,atm,4979.96
1126,17979,942,2024-05-08,completed,6132.0,atm,4979.96
1127,8999,950,2024-11-23,completed,8652.15,atm,4979.96
1128,12953,467,2025-07-09,completed,100.8,atm,4979.96
1129,17986,283,2025-12-03,completed,1844.9,atm,4979.96
1130,17989,1514,2025-10-03,completed,7335.0,atm,4979.96
1131,17990,1863,2025-05-16,completed,1985.0,atm,4979.96
1132,12951,707,2025-05-01,completed,6621.8,atm,4979.96
1133,4022,606,2024-02-24,completed,2437.0,atm,4979.96
1134,17994,803,2024-06-25,completed,6734.0,atm,4979.96
1135,12949,1717,2024-07-26,completed,2033.0,atm,4979.96
1136,9027,1981,2024-09-28,completed,3683.15,atm,4979.96
1137,3990,1074,2025-01-27,completed,2061.0,atm,4979.96
1138,12936,1157,2024-03-11,completed,4276.8,atm,4979.96
1139,18029,413,2024-01-25,completed,3884.0,atm,4979.96
1140,9045,2135,2025-11-17,completed,3217.25,atm,4979.96
1141,12915,2464,2025-07-07,completed,2102.4,atm,4979.96
1142,3952,2405,2024-11-11,completed,6820.0,atm,4979.96
1143,18076,182,2025-05-01,completed,7536.0,atm,4979.96
1144,9049,37,2024-11-03,completed,11868.95,atm,4979.96
1145,3948,2294,2024-09-05,completed,1478.2,atm,4979.96
1146,12909,1228,2025-04-26,completed,135.0,atm,4979.96
1147,9051,1216,2025-02-12,completed,2219.2,atm,4979.96
1148,3945,10,2025-09-26,completed,3850.0,atm,4979.96
1149,12906,810,2025-05-01,completed,5354.3,atm,4979.96
1150,3941,1508,2025-06-14,completed,2071.45,atm,4979.96
1151,18086,403,2024-03-17,completed,3433.15,atm,4979.96
1152,3937,860,2025-12-31,completed,11835.2,atm,4979.96
1153,3935,383,2025-06-05,completed,4658.0,atm,4979.96
1154,3934,1830,2024-07-19,completed,1760.0,atm,4979.96
1155,18093,308,2024-05-25,completed,4560.3,atm,4979.96
1156,18094,548,2025-09-03,completed,5544.95,atm,4979.96
1157,18097,176,2025-03-11,completed,4175.0,atm,4979.96
1158,18100,919,2024-09-29,completed,1672.0,atm,4979.96
1159,12916,1451,2024-07-07,completed,8149.55,atm,4979.96
1160,17967,2103,2025-02-04,completed,2011.5,atm,4979.96
1161,18065,1022,2025-05-14,completed,1584.0,atm,4979.96
1162,3959,632,2024-10-15,completed,1020.6,atm,4979.96
1163,3986,897,2025-08-05,completed,5496.0,atm,4979.96
1164,18031,1228,2024-10-27,completed,8188.25,atm,4979.96
1165,3983,1855,2024-10-14,completed,5611.3,atm,4979.96
1166,12933,1053,2025-12-15,completed,7516.7,atm,4979.96
1167,9034,952,2024-05-19,completed,5846.7,atm,4979.96
1168,3978,1950,2025-03-12,completed,3438.0,atm,4979.96
1169,12931,794,2025-12-22,completed,11720.8,atm,4979.96
1170,12927,2330,2024-11-20,completed,4752.0,atm,4979.96
1171,9037,1384,2025-05-12,completed,4613.8,atm,4979.96
1172,18047,997,2024-07-05,completed,4075.0,atm,4979.96
1173,12922,2037,2024-11-11,completed,3914.0,atm,4979.96
1174,3970,1852,2025-03-21,completed,427.5,atm,4979.96
1175,3969,2284,2025-03-17,completed,6511.8,atm,4979.96
1176,18052,1407,2024-01-28,completed,1580.0,atm,4979.96
1177,18053,2290,2024-11-16,completed,481.95,atm,4979.96
1178,9041,87,2024-05-17,completed,4525.5,atm,4979.96
1179,3963,2081,2024-07-29,completed,5092.0,atm,4979.96
1180,12919,193,2025-02-03,completed,7373.0,atm,4979.96
1181,18062,1459,2025-02-04,completed,3951.7,atm,4979.96
1182,18063,351,2025-10-30,completed,3966.25,atm,4979.96
1183,3928,781,2024-08-11,completed,3196.0,atm,4979.96
1184,8994,1202,2024-05-29,completed,5422.2,atm,4979.96
1185,8991,970,2025-04-24,completed,1048.0,atm,4979.96
1186,4138,873,2025-12-03,completed,700.2,atm,4979.96
1187,17880,725,2024-12-06,completed,2088.0,atm,4979.96
1188,17881,1712,2024-02-16,completed,4793.0,atm,4979.96
1189,12999,1450,2024-09-24,completed,4572.0,atm,4979.96
1190,17885,1084,2024-02-20,completed,18886.8,atm,4979.96
1191,17886,1467,2025-04-06,completed,729.0,atm,4979.96
1192,17890,1470,2024-10-08,completed,7009.85,atm,4979.96
1193,17895,2217,2024-08-21,completed,10653.9,atm,4979.96
1194,13002,2124,2025-09-16,completed,3009.1,atm,4979.96
1195,4124,1602,2024-11-30,completed,14447.85,atm,4979.96
1196,17897,1759,2025-03-24,completed,1558.0,atm,4979.96
1197,12993,335,2025-08-15,completed,945.3,atm,4979.96
1198,4120,1246,2024-07-13,completed,6088.4,atm,4979.96
1199,8957,848,2025-08-02,completed,817.0,atm,4979.96
1200,17901,331,2024-02-19,completed,4987.15,atm,4979.96
1201,17906,608,2025-06-20,completed,7641.5,atm,4979.96
1202,4113,1364,2025-11-24,completed,1421.1,atm,4979.96
1203,17907,1129,2025-11-27,completed,1844.9,atm,4979.96
1204,4123,1190,2025-02-18,completed,1286.0,atm,4979.96
1205,4140,670,2024-10-12,completed,3042.85,atm,4979.96
1206,17876,827,2025-01-17,completed,4079.0,atm,4979.96
1207,17872,319,2025-12-28,completed,7679.25,atm,4979.96
1208,8926,393,2024-02-15,completed,14093.4,atm,4979.96
1209,4176,2118,2024-01-15,completed,633.65,atm,4979.96
1210,8927,2125,2024-05-12,completed,11956.0,atm,4979.96
1211,17840,1891,2024-02-15,completed,14540.35,atm,4979.96
1212,17841,1560,2025-05-27,completed,2972.0,atm,4979.96
1213,4170,457,2024-09-10,completed,3442.8,atm,4979.96
1214,13023,464,2024-04-14,completed,1741.1,atm,4979.96
1215,17846,473,2024-01-21,completed,5499.5,atm,4979.96
1216,8931,1923,2025-10-15,completed,2972.0,atm,4979.96
1217,8932,1481,2025-07-14,completed,7828.0,atm,4979.96
1218,4165,35,2025-04-09,completed,7289.95,atm,4979.96
1219,8935,1062,2025-01-23,completed,15926.2,atm,4979.96
1220,8936,2319,2024-10-29,completed,1899.75,atm,4979.96
1221,17857,14,2024-05-26,completed,6251.8,atm,4979.96
1222,17859,2006,2024-02-01,completed,552.0,atm,4979.96
1223,17864,1639,2024-04-09,completed,3738.0,atm,4979.96
1224,17866,1513,2024-06-08,completed,5714.0,atm,4979.96
1225,13012,77,2025-01-14,completed,2213.7,atm,4979.96
1226,17871,561,2025-02-12,completed,3713.0,atm,4979.96
1227,12990,754,2025-10-20,completed,778.0,atm,4979.96
1228,12989,1121,2025-06-14,completed,2722.55,atm,4979.96
1229,4106,1729,2024-09-22,completed,774.0,atm,4979.96
1230,12984,590,2025-12-04,completed,1744.0,atm,4979.96
1231,8974,2253,2025-04-21,completed,7509.75,atm,4979.96
1232,17937,235,2025-10-01,completed,2874.7,atm,4979.96
1233,17938,1694,2025-02-05,completed,4653.3,atm,4979.96
1234,17942,278,2024-09-22,completed,2623.5,atm,4979.96
1235,12970,2007,2024-08-22,completed,4470.0,atm,4979.96
1236,17944,2497,2024-05-06,completed,3873.0,atm,4979.96
1237,8983,958,2025-10-12,completed,6420.25,atm,4979.96
1238,4061,1166,2025-02-07,completed,2929.5,atm,4979.96
1239,12963,727,2025-03-07,completed,2098.4,atm,4979.96
1240,8987,1919,2024-02-28,completed,4519.05,atm,4979.96
1241,4058,2131,2025-12-20,completed,6477.0,atm,4979.96
1242,17955,1914,2025-06-16,completed,3822.8,atm,4979.96
1243,8989,1088,2025-10-21,completed,6683.4,atm,4979.96
1244,4053,2395,2024-09-21,completed,1558.0,atm,4979.96
1245,4052,570,2025-11-26,completed,2102.4,atm,4979.96
1246,12959,883,2025-04-13,completed,3239.5,atm,4979.96
1247,4050,1952,2024-04-19,completed,4166.1,atm,4979.96
1248,17963,1035,2024-12-28,completed,4615.2,atm,4979.96
1249,4048,180,2024-07-27,completed,1286.0,atm,4979.96
1250,4077,179,2025-05-25,completed,4356.7,atm,4979.96
1251,12958,1741,2025-05-26,completed,1957.0,atm,4979.96
1252,12973,1584,2025-04-01,completed,3203.0,atm,4979.96
1253,4082,1884,2025-12-13,completed,3020.4,atm,4979.96
1254,17915,1892,2024-04-29,completed,7335.0,atm,4979.96
1255,4102,341,2025-07-18,completed,3860.1,atm,4979.96
1256,12982,1721,2024-03-23,completed,9879.0,atm,4979.96
1257,4100,1018,2024-09-16,completed,5189.85,atm,4979.96
1258,8965,898,2025-09-13,completed,2262.3,atm,4979.96
1259,17920,652,2025-05-16,completed,4474.0,atm,4979.96
1260,12979,139,2024-02-17,completed,12374.0,atm,4979.96
1261,4095,1323,2024-03-30,completed,3369.7,atm,4979.96
1262,17922,71,2025-07-01,completed,3862.7,atm,4979.96
1263,17924,1170,2025-01-18,completed,2293.0,atm,4979.96
1264,4092,665,2024-07-21,completed,850.2,atm,4979.96
1265,12977,2431,2024-05-07,completed,4752.0,atm,4979.96
1266,12976,1658,2025-08-05,completed,1949.05,atm,4979.96
1267,4089,2040,2025-12-17,completed,9609.0,atm,4979.96
1268,17927,1671,2024-03-31,completed,9379.0,atm,4979.96
1269,17930,2124,2025-04-10,completed,6865.0,atm,4979.96
1270,4085,141,2024-07-22,completed,2178.25,atm,4979.96
1271,8971,1769,2024-10-11,completed,5468.65,atm,4979.96
1272,8972,1292,2025-02-01,completed,7454.0,atm,4979.96
1273,4079,1765,2025-01-19,completed,9015.0,atm,4979.96
1274,3927,1027,2024-12-08,completed,4309.4,atm,4979.96
1275,18102,926,2024-10-04,completed,5263.1,atm,4979.96
1276,3925,1468,2025-06-29,completed,4175.0,atm,4979.96
1277,12820,1132,2025-09-09,completed,3235.1,atm,4979.96
1278,3750,1383,2025-06-25,completed,7212.95,atm,4979.96
1279,18282,2389,2024-12-22,completed,502.55,atm,4979.96
1280,18283,321,2025-12-23,completed,4247.35,atm,4979.96
1281,18285,2032,2024-05-15,completed,1252.2,atm,4979.96
1282,9152,1682,2025-08-08,completed,3689.8,atm,4979.96
1283,3745,1401,2024-07-23,completed,8178.95,atm,4979.96
1284,3744,644,2025-04-03,completed,8130.5,atm,4979.96
1285,3756,111,2025-07-24,completed,5429.4,atm,4979.96
1286,3743,702,2025-11-20,completed,4425.1,atm,4979.96
1287,3740,2206,2024-03-20,completed,13391.8,atm,4979.96
1288,18287,2431,2025-07-26,completed,1701.45,atm,4979.96
1289,3737,2348,2024-11-28,completed,11989.5,atm,4979.96
1290,18288,1191,2025-09-21,completed,5006.5,atm,4979.96
1291,12817,1495,2024-04-30,completed,2898.5,atm,4979.96
1292,12816,844,2025-03-08,completed,13072.95,atm,4979.96
1293,18294,2140,2025-07-30,completed,6728.05,atm,4979.96
1294,3732,753,2024-06-25,completed,5741.05,atm,4979.96
1295,3742,623,2024-08-29,completed,7248.75,atm,4979.96
1296,18268,1108,2025-10-23,completed,4824.65,atm,4979.96
1297,12823,470,2024-08-12,completed,4219.2,atm,4979.96
1298,18265,2279,2024-06-20,completed,3438.0,atm,4979.96
1299,9128,2007,2025-09-07,completed,3487.0,atm,4979.96
1300,18241,208,2024-10-09,completed,2390.4,atm,4979.96
1301,18243,1065,2025-03-07,completed,3966.25,atm,4979.96
1302,9130,740,2024-11-15,completed,7957.55,atm,4979.96
1303,18245,325,2024-11-12,completed,2048.7,atm,4979.96
1304,3781,1712,2024-10-01,completed,16754.5,atm,4979.96
1305,12837,2447,2024-09-29,completed,2362.75,atm,4979.96
1306,9132,1912,2024-01-10,completed,6160.0,atm,4979.96
1307,12835,1824,2025-05-20,completed,1200.6,atm,4979.96
1308,3777,274,2024-11-25,completed,2723.4,atm,4979.96
1309,18250,1890,2025-06-22,completed,4781.7,atm,4979.96
1310,12831,373,2025-03-02,completed,4368.4,atm,4979.96
1311,12828,435,2025-06-02,completed,694.5,atm,4979.96
1312,3770,107,2025-08-11,completed,6545.6,atm,4979.96
1313,3767,827,2025-05-06,completed,4003.2,atm,4979.96
1314,18260,17,2024-01-06,completed,4276.8,atm,4979.96
1315,3762,2354,2025-07-11,completed,12786.8,atm,4979.96
1316,9144,1343,2025-10-22,completed,5053.15,atm,4979.96
1317,3760,741,2024-02-27,completed,2353.0,atm,4979.96
1318,18295,927,2025-05-18,completed,5229.15,atm,4979.96
1319,12812,1095,2025-07-12,completed,7804.7,atm,4979.96
1320,18298,554,2025-08-25,completed,2746.0,atm,4979.96
1321,18302,1449,2024-08-19,completed,8366.1,atm,4979.96
1322,3681,680,2025-09-08,completed,2004.0,atm,4979.96
1323,3680,145,2025-04-03,completed,113.4,atm,4979.96
1324,12779,1685,2024-05-15,completed,7366.3,atm,4979.96
1325,18351,545,2024-11-15,completed,8700.7,atm,4979.96
1326,3677,542,2024-12-13,completed,1157.4,atm,4979.96
1327,3676,1842,2025-04-03,completed,1343.0,atm,4979.96
1328,9185,2229,2024-07-01,completed,6740.7,atm,4979.96
1329,7341,804,2024-04-13,completed,12071.05,atm,4979.96
1330,9187,729,2024-10-15,completed,5269.2,atm,4979.96
1331,18358,799,2024-01-29,completed,529.0,atm,4979.96
1332,3670,2187,2024-08-24,completed,5053.1,atm,4979.96
1333,3668,355,2025-02-12,completed,7071.55,atm,4979.96
1334,9188,1912,2025-12-04,completed,9562.7,atm,4979.96
1335,3666,2414,2025-07-07,completed,10966.5,atm,4979.96
1336,12777,19,2025-10-31,completed,12960.1,atm,4979.96
1337,3664,1724,2025-07-24,completed,6961.0,atm,4979.96
1338,9191,1361,2024-07-25,completed,2088.1,atm,4979.96
1339,3660,201,2024-01-02,completed,8719.6,atm,4979.96
1340,9193,2290,2024-12-28,completed,1259.7,atm,4979.96
1341,3682,1390,2025-05-22,completed,5678.1,atm,4979.96
1342,12840,650,2024-07-22,completed,4166.7,atm,4979.96
1343,9182,2147,2025-04-09,completed,2235.0,atm,4979.96
1344,12781,556,2024-10-03,completed,4672.0,atm,4979.96
1345,3723,1442,2025-06-14,completed,6255.1,atm,4979.96
1346,18307,279,2024-01-19,completed,2437.0,atm,4979.96
1347,18311,2305,2024-03-19,completed,378.0,atm,4979.96
1348,3717,1324,2025-02-25,completed,6995.9,atm,4979.96
1349,18313,1122,2025-04-17,completed,3886.2,atm,4979.96
1350,18314,367,2025-09-05,completed,1500.05,atm,4979.96
1351,18318,2038,2024-10-17,completed,8119.0,atm,4979.96
1352,18321,2430,2024-04-21,completed,4784.2,atm,4979.96
1353,9167,503,2025-08-10,completed,150.0,atm,4979.96
1354,9169,1012,2024-05-17,completed,11646.4,atm,4979.96
1355,3704,1980,2025-03-01,completed,4078.0,atm,4979.96
1356,3703,1318,2024-02-27,completed,1611.9,atm,4979.96
1357,12794,2255,2024-07-22,completed,6893.5,atm,4979.96
1358,3696,876,2025-09-13,completed,8255.25,atm,4979.96
1359,3694,2344,2024-05-14,completed,6412.25,atm,4979.96
1360,18337,2353,2025-11-01,completed,724.0,atm,4979.96
1361,18338,1423,2025-04-06,completed,4627.0,atm,4979.96
1362,3689,240,2024-01-30,completed,8528.0,atm,4979.96
1363,18340,1030,2024-10-23,completed,4289.0,atm,4979.96
1364,18344,2399,2024-12-01,completed,10959.7,atm,4979.96
1365,3791,628,2024-02-17,completed,2099.75,atm,4979.96
1366,9125,1825,2024-03-21,completed,3303.65,atm,4979.96
1367,18233,1126,2024-05-11,completed,3657.6,atm,4979.96
1368,18140,1489,2024-04-27,completed,1579.0,atm,4979.96
1369,9077,1192,2025-01-30,completed,1701.45,atm,4979.96
1370,3887,927,2024-06-22,completed,3399.3,atm,4979.96
1371,9078,969,2024-10-27,completed,15251.65,atm,4979.96
1372,18143,272,2024-07-17,completed,3717.7,atm,4979.96
1373,18145,2030,2024-09-11,completed,5944.0,atm,4979.96
1374,12879,1493,2024-04-08,completed,6433.3,atm,4979.96
1375,9082,711,2024-09-01,completed,3168.0,atm,4979.96
1376,9085,91,2024-12-21,completed,9342.4,atm,4979.96
1377,9086,1210,2025-06-16,completed,6201.65,atm,4979.96
1378,18157,1264,2024-01-29,completed,6982.4,atm,4979.96
1379,12876,870,2025-02-17,completed,5209.3,atm,4979.96
1380,18159,1701,2024-12-10,completed,6656.35,atm,4979.96
1381,18163,1003,2025-03-31,completed,2257.6,atm,4979.96
1382,3867,151,2024-05-12,completed,9375.0,atm,4979.96
1383,3866,106,2024-12-22,completed,3932.0,atm,4979.96
1384,9091,890,2024-12-11,completed,5176.55,atm,4979.96
1385,3864,1177,2024-07-17,completed,846.4,atm,4979.96
1386,3862,284,2024-09-02,completed,9219.8,atm,4979.96
1387,3890,1782,2024-03-15,completed,931.0,atm,4979.96
1388,9092,374,2025-02-25,completed,7426.0,atm,4979.96
1389,9074,2101,2024-12-18,completed,4658.0,atm,4979.96
1390,3896,1464,2024-04-22,completed,4072.0,atm,4979.96
1391,3923,130,2024-04-25,completed,4607.0,atm,4979.96
1392,12899,1880,2025-02-11,completed,6285.5,atm,4979.96
1393,3921,909,2024-09-13,completed,1844.9,atm,4979.96
1394,18105,1486,2024-04-25,completed,8443.3,atm,4979.96
1395,18106,2013,2025-12-28,completed,17368.0,atm,4979.96
1396,12898,1291,2024-12-19,completed,1259.7,atm,4979.96
1397,3916,1180,2025-11-15,completed,2262.0,atm,4979.96
1398,12892,1831,2025-06-28,completed,5263.95,atm,4979.96
1399,18111,291,2024-06-09,completed,2344.3,atm,4979.96
1400,3912,1298,2024-03-02,completed,11631.0,atm,4979.96
1401,3910,1291,2024-04-02,completed,769.5,atm,4979.96
1402,9064,1130,2025-08-19,completed,1550.4,atm,4979.96
1403,12888,704,2025-08-27,completed,6572.7,atm,4979.96
1404,9067,847,2024-08-22,completed,2726.4,atm,4979.96
1405,3902,2275,2024-01-17,completed,6394.45,atm,4979.96
1406,12886,897,2025-03-08,completed,16157.85,atm,4979.96
1407,9069,1851,2025-07-09,completed,15796.8,atm,4979.96
1408,18130,602,2025-11-30,completed,3069.0,atm,4979.96
1409,9071,1363,2025-07-17,completed,6533.0,atm,4979.96
1410,3894,1286,2025-10-07,completed,6576.4,atm,4979.96
1411,9194,747,2024-04-22,completed,3425.4,atm,4979.96
1412,12874,1835,2024-10-22,completed,8501.0,atm,4979.96
1413,12873,1862,2024-05-16,completed,4727.0,atm,4979.96
1414,18203,1903,2024-06-12,completed,2922.0,atm,4979.96
1415,3821,796,2025-06-14,completed,11917.45,atm,4979.96
1416,18204,522,2025-07-27,completed,3124.3,atm,4979.96
1417,18205,2311,2024-01-23,completed,5881.5,atm,4979.96
1418,18206,2046,2024-02-21,completed,6937.7,atm,4979.96
1419,9114,1866,2025-08-08,completed,4135.4,atm,4979.96
1420,3816,1261,2025-04-16,completed,9960.0,atm,4979.96
1421,9115,2368,2024-01-18,completed,837.9,atm,4979.96
1422,18210,1057,2025-06-14,completed,524.4,atm,4979.96
1423,18211,356,2024-04-10,completed,3026.0,atm,4979.96
1424,3811,2392,2024-11-30,completed,5973.1,atm,4979.96
1425,18217,127,2024-09-17,completed,2960.2,atm,4979.96
1426,18218,2429,2024-12-31,completed,791.35,atm,4979.96
1427,9120,1942,2024-07-23,completed,14662.55,atm,4979.96
1428,18223,1737,2025-01-15,completed,4006.0,atm,4979.96
1429,12846,2093,2024-03-22,completed,1579.0,atm,4979.96
1430,12843,25,2024-06-02,completed,4752.0,atm,4979.96
1431,18230,575,2024-06-24,completed,2437.0,atm,4979.96
1432,3796,1818,2024-05-30,completed,3973.95,atm,4979.96
1433,3824,747,2025-01-06,completed,1480.1,atm,4979.96
1434,3859,736,2024-02-22,completed,2954.7,atm,4979.96
1435,9113,926,2025-06-29,completed,630.0,atm,4979.96
1436,18198,1764,2025-06-04,completed,10496.3,atm,4979.96
1437,3857,1979,2025-09-15,completed,469.2,atm,4979.96
1438,9097,932,2025-05-22,completed,5710.1,atm,4979.96
1439,3854,449,2024-01-09,completed,11802.8,atm,4979.96
1440,12869,1018,2024-06-02,completed,6077.5,atm,4979.96
1441,9101,320,2025-11-26,completed,1267.3,atm,4979.96
1442,3850,177,2025-02-27,completed,3295.45,atm,4979.96
1443,18176,852,2024-08-05,completed,8562.15,atm,4979.96
1444,12866,2349,2024-10-11,completed,7785.45,atm,4979.96
1445,3846,1069,2024-02-16,completed,9169.0,atm,4979.96
1446,3845,1518,2025-07-26,completed,2071.45,atm,4979.96
1447,18181,1441,2025-02-05,completed,1672.0,atm,4979.96
1448,18182,579,2025-04-24,completed,1286.0,atm,4979.96
1449,3839,1816,2025-06-23,completed,7079.55,atm,4979.96
1450,3838,301,2024-02-21,completed,837.9,atm,4979.96
1451,12858,902,2024-07-02,completed,4968.0,atm,4979.96
1452,12857,2211,2024-10-16,completed,4177.7,atm,4979.96
1453,18189,371,2025-10-06,completed,5492.0,atm,4979.96
1454,3830,528,2025-01-30,completed,3069.0,atm,4979.96
1455,18196,1096,2024-06-09,completed,5473.6,atm,4979.96
