,order_id,customer_id,order_date,status,line_revenue,payment_type,payment_avg,vs_avg
981,11558,1054,2024-05-05,completed,7421.0,atm,4979.96,2441.04
982,10364,481,2024-10-21,completed,5834.9,atm,4979.96,854.94
983,10467,2245,2024-03-21,completed,8878.5,atm,4979.96,3898.54
984,11569,246,2025-09-11,completed,6757.0,atm,4979.96,1777.04
985,10367,1053,2024-10-27,completed,5682.2,atm,4979.96,702.24
986,11667,471,2025-03-09,completed,5946.0,atm,4979.96,966.04
987,10371,740,2025-01-02,completed,6337.5,atm,4979.96,1357.54
988,11636,2296,2024-10-15,completed,9063.85,atm,4979.96,4083.89
989,10393,2273,2025-01-22,completed,6146.1,atm,4979.96,1166.14
990,11629,1092,2025-02-08,completed,6759.75,atm,4979.96,1779.79
991,10403,1938,2024-06-25,completed,9458.0,atm,4979.96,4478.04
992,10404,92,2024-04-24,completed,10360.75,atm,4979.96,5380.79
993,11626,2041,2024-11-05,completed,6601.4,atm,4979.96,1621.44
994,10416,967,2024-01-18,completed,5835.1,atm,4979.96,855.14
995,10418,1159,2025-02-16,completed,8189.5,atm,4979.96,3209.54
996,11612,1407,2024-11-02,completed,8495.8,atm,4979.96,3515.84
997,10430,1288,2025-12-04,completed,5632.8,atm,4979.96,652.84
998,11595,2053,2025-08-23,completed,5186.0,atm,4979.96,206.04
999,10438,912,2025-02-22,completed,15033.3,atm,4979.96,10053.34
1000,11585,241,2025-05-11,completed,8065.15,atm,4979.96,3085.19
1001,11571,1887,2025-04-23,completed,5256.0,atm,4979.96,276.04
1002,10466,2085,2025-09-26,completed,15969.9,atm,4979.96,10989.94
1003,12767,2009,2024-12-30,completed,11965.65,atm,4979.96,6985.69
1004,9144,1343,2025-10-22,completed,5053.15,atm,4979.96,73.19
1005,12770,1805,2024-01-16,completed,10494.5,atm,4979.96,5514.54
1006,7991,2464,2024-09-21,completed,14985.5,atm,4979.96,10005.54
1007,13936,474,2024-01-01,completed,5022.0,atm,4979.96,42.04
1008,8006,1170,2024-06-11,completed,7835.85,atm,4979.96,2855.89
1009,13935,534,2024-08-23,completed,9780.15,atm,4979.96,4800.19
1010,13933,1212,2025-10-24,completed,6456.65,atm,4979.96,1476.69
1011,8032,138,2025-05-23,completed,12653.5,atm,4979.96,7673.54
1012,8033,495,2025-10-22,completed,7978.85,atm,4979.96,2998.89
1013,8035,410,2024-11-24,completed,9282.7,atm,4979.96,4302.74
1014,13891,2390,2025-02-24,completed,10000.7,atm,4979.96,5020.74
1015,8053,1954,2024-08-06,completed,9430.8,atm,4979.96,4450.84
1016,8054,89,2025-09-27,completed,8335.3,atm,4979.96,3355.34
1017,13881,692,2024-10-03,completed,5181.2,atm,4979.96,201.24
1018,8063,5,2024-02-09,completed,5838.85,atm,4979.96,858.89
1019,13877,264,2024-04-14,completed,6879.2,atm,4979.96,1899.24
1020,8071,18,2025-08-20,completed,7346.8,atm,4979.96,2366.84
1021,8075,2053,2025-10-20,completed,5221.2,atm,4979.96,241.24
1022,13875,1380,2025-10-08,completed,17077.6,atm,4979.96,12097.64
1023,7985,260,2024-03-05,completed,5904.7,atm,4979.96,924.74
1024,8080,96,2024-10-03,completed,7505.2,atm,4979.96,2525.24
1025,7980,856,2025-10-15,completed,12230.2,atm,4979.96,7250.24
1026,7956,997,2025-07-28,completed,6183.7,atm,4979.96,1203.74
1027,7846,2467,2024-03-20,completed,11045.7,atm,4979.96,6065.74
1028,7853,527,2025-03-11,completed,8869.1,atm,4979.96,3889.14
1029,14034,1458,2025-10-29,completed,10910.0,atm,4979.96,5930.04
1030,14033,150,2024-04-22,completed,10936.95,atm,4979.96,5956.99
1031,14031,423,2024-07-28,completed,8206.55,atm,4979.96,3226.59
1032,7879,659,2024-04-05,completed,5729.0,atm,4979.96,749.04
1033,7881,1022,2025-03-17,completed,9950.0,atm,4979.96,4970.04
1034,7885,2290,2025-10-19,completed,8126.6,atm,4979.96,3146.64
1035,7901,2488,2024-11-03,completed,5177.0,atm,4979.96,197.04
1036,14006,522,2025-01-16,completed,5018.0,atm,4979.96,38.04
1037,7915,1917,2025-05-01,completed,15302.3,atm,4979.96,10322.34
1038,7921,1762,2025-01-22,completed,9458.0,atm,4979.96,4478.04
1039,13986,2073,2024-10-22,completed,5598.35,atm,4979.96,618.39
1040,7928,365,2024-07-31,completed,8067.25,atm,4979.96,3087.29
1041,13981,1343,2024-11-14,completed,5145.75,atm,4979.96,165.79
1042,13974,1553,2024-03-28,completed,7904.7,atm,4979.96,2924.74
1043,7955,1778,2025-11-22,completed,12683.4,atm,4979.96,7703.44
1044,13960,477,2024-07-31,completed,6805.6,atm,4979.96,1825.64
1045,7839,307,2024-12-11,completed,6820.0,atm,4979.96,1840.04
1046,13865,2064,2024-09-14,completed,16538.8,atm,4979.96,11558.84
1047,13839,1984,2024-09-06,completed,6653.4,atm,4979.96,1673.44
1048,13682,1705,2025-02-20,completed,13021.9,atm,4979.96,8041.94
1049,13678,1914,2024-03-04,completed,15734.05,atm,4979.96,10754.09
1050,13666,197,2024-03-09,completed,6421.8,atm,4979.96,1441.84
1051,8272,2088,2024-05-03,completed,5832.0,atm,4979.96,852.04
1052,8274,2035,2024-01-22,completed,10980.7,atm,4979.96,6000.74
1053,8280,1506,2024-02-22,completed,5533.8,atm,4979.96,553.84
1054,8290,648,2025-11-27,completed,6069.45,atm,4979.96,1089.49
1055,8292,755,2025-11-06,completed,5167.0,atm,4979.96,187.04
1056,13653,1172,2025-05-25,completed,6732.7,atm,4979.96,1752.74
1057,8306,757,2024-01-25,completed,8820.25,atm,4979.96,3840.29
1058,13651,1161,2025-04-16,completed,11476.7,atm,4979.96,6496.74
1059,8310,942,2024-03-25,completed,5956.2,atm,4979.96,976.24
1060,8311,2362,2025-09-13,completed,8816.95,atm,4979.96,3836.99
1061,8313,498,2025-12-26,completed,6658.85,atm,4979.96,1678.89
1062,8318,205,2024-08-29,completed,7782.95,atm,4979.96,2802.99
1063,13631,1908,2025-10-17,completed,12030.75,atm,4979.96,7050.79
1064,13624,1579,2024-04-29,completed,13499.15,atm,4979.96,8519.19
1065,8249,31,2025-01-15,completed,12360.9,atm,4979.96,7380.94
1066,13851,891,2025-12-31,completed,9583.0,atm,4979.96,4603.04
1067,13700,2296,2024-06-23,completed,5886.75,atm,4979.96,906.79
1068,13703,762,2025-09-15,completed,6699.3,atm,4979.96,1719.34
1069,8116,86,2025-01-30,completed,13418.7,atm,4979.96,8438.74
1070,13826,118,2025-03-19,completed,16814.2,atm,4979.96,11834.24
1071,8131,1924,2024-09-30,completed,11146.75,atm,4979.96,6166.79
1072,13819,1309,2024-09-18,completed,6304.2,atm,4979.96,1324.24
1073,13806,240,2025-05-23,completed,6188.4,atm,4979.96,1208.44
1074,8153,1451,2024-05-26,completed,7270.2,atm,4979.96,2290.24
1075,8163,1917,2024-08-30,completed,5762.75,atm,4979.96,782.79
1076,13779,491,2025-11-14,completed,9613.25,atm,4979.96,4633.29
1077,8172,1154,2024-02-22,completed,5882.85,atm,4979.96,902.89
1078,8185,20,2025-02-24,completed,5572.45,atm,4979.96,592.49
1079,8189,1564,2025-04-29,completed,10439.0,atm,4979.96,5459.04
1080,13748,842,2025-09-12,completed,6820.4,atm,4979.96,1840.44
1081,13730,273,2024-05-01,completed,7981.75,atm,4979.96,3001.79
1082,8219,112,2025-04-28,completed,15101.8,atm,4979.96,10121.84
1083,13716,2186,2024-08-20,completed,12938.0,atm,4979.96,7958.04
1084,13713,1603,2024-11-20,completed,10239.5,atm,4979.96,5259.54
1085,8230,116,2024-07-15,completed,5952.2,atm,4979.96,972.24
1086,8238,2488,2024-10-21,completed,12147.4,atm,4979.96,7167.44
1087,8334,2467,2024-06-12,completed,9078.7,atm,4979.96,4098.74
1088,7830,910,2025-09-27,completed,6479.0,atm,4979.96,1499.04
1089,14064,1601,2024-01-13,completed,5631.8,atm,4979.96,651.84
1090,7504,2495,2025-12-19,completed,8028.9,atm,4979.96,3048.94
1091,7505,2183,2024-04-27,completed,9349.65,atm,4979.96,4369.69
1092,7510,991,2025-03-06,completed,7237.6,atm,4979.96,2257.64
1093,14343,1344,2024-01-27,completed,9257.0,atm,4979.96,4277.04
1094,14336,1165,2025-05-30,completed,6183.0,atm,4979.96,1203.04
1095,14333,1832,2025-12-20,completed,9401.6,atm,4979.96,4421.64
1096,14331,283,2025-08-03,completed,5794.05,atm,4979.96,814.09
1097,7549,517,2025-11-02,completed,9504.1,atm,4979.96,4524.14
1098,14319,904,2024-05-06,completed,6323.75,atm,4979.96,1343.79
1099,7555,2266,2025-08-30,completed,5589.1,atm,4979.96,609.14
1100,7560,1052,2025-10-22,completed,6619.1,atm,4979.96,1639.14
1101,14301,117,2025-12-08,completed,6366.05,atm,4979.96,1386.09
1102,14300,1523,2025-11-05,completed,7221.75,atm,4979.96,2241.79
1103,14295,1324,2025-01-20,completed,9525.5,atm,4979.96,4545.54
1104,14291,1726,2025-09-22,completed,6876.0,atm,4979.96,1896.04
1105,7602,729,2024-08-29,completed,13472.45,atm,4979.96,8492.49
1106,14283,370,2025-08-06,completed,8045.0,atm,4979.96,3065.04
1107,14344,65,2024-07-28,completed,9800.8,atm,4979.96,4820.84
1108,7610,1567,2024-02-01,completed,10898.9,atm,4979.96,5918.94
1109,14346,793,2024-05-10,completed,8658.3,atm,4979.96,3678.34
1110,14360,159,2024-04-05,completed,7570.8,atm,4979.96,2590.84
1111,14479,279,2025-08-26,completed,5925.15,atm,4979.96,945.19
1112,7390,92,2024-03-14,completed,6766.4,atm,4979.96,1786.44
1113,7391,80,2024-11-18,completed,10369.6,atm,4979.96,5389.64
1114,14446,2164,2024-04-14,completed,5330.2,atm,4979.96,350.24
1115,14437,442,2025-02-22,completed,6930.0,atm,4979.96,1950.04
1116,7409,1175,2025-09-13,completed,7191.5,atm,4979.96,2211.54
1117,7410,821,2024-09-16,completed,12473.1,atm,4979.96,7493.14
1118,14433,206,2025-05-03,completed,5330.0,atm,4979.96,350.04
1119,14422,1653,2024-04-21,completed,6899.3,atm,4979.96,1919.34
1120,14417,1364,2025-07-08,completed,5960.3,atm,4979.96,980.34
1121,14413,1422,2025-01-31,completed,6945.45,atm,4979.96,1965.49
1122,7429,2243,2024-10-24,completed,6642.0,atm,4979.96,1662.04
1123,7434,909,2025-08-27,completed,5643.0,atm,4979.96,663.04
1124,7436,2153,2024-09-14,completed,5441.8,atm,4979.96,461.84
1125,14381,737,2025-08-30,completed,6066.7,atm,4979.96,1086.74
1126,14378,720,2024-01-10,completed,8385.55,atm,4979.96,3405.59
1127,14370,701,2025-10-24,completed,5258.0,atm,4979.96,278.04
1128,7491,291,2025-12-06,completed,6208.0,atm,4979.96,1228.04
1129,14061,1216,2025-05-19,completed,8845.75,atm,4979.96,3865.79
1130,14279,1304,2024-09-23,completed,5039.75,atm,4979.96,59.79
1131,7621,1842,2025-04-23,completed,11005.4,atm,4979.96,6025.44
1132,14121,598,2025-04-06,completed,5124.65,atm,4979.96,144.69
1133,7739,1759,2025-08-16,completed,7021.85,atm,4979.96,2041.89
1134,7740,170,2025-01-17,completed,9846.0,atm,4979.96,4866.04
1135,14115,2375,2024-12-10,completed,5941.15,atm,4979.96,961.19
1136,7746,2470,2025-03-20,completed,11148.55,atm,4979.96,6168.59
1137,7747,1183,2024-05-07,completed,7083.1,atm,4979.96,2103.14
1138,7754,2111,2025-12-15,completed,7574.0,atm,4979.96,2594.04
1139,7772,1860,2025-05-26,completed,7456.3,atm,4979.96,2476.34
1140,7789,255,2024-09-28,completed,6159.9,atm,4979.96,1179.94
1141,7791,1414,2024-10-08,completed,7845.7,atm,4979.96,2865.74
1142,14074,1551,2024-11-24,completed,6552.1,atm,4979.96,1572.14
1143,7798,1452,2025-01-28,completed,6310.4,atm,4979.96,1330.44
1144,7803,2357,2024-08-15,completed,5020.1,atm,4979.96,40.14
1145,14070,695,2024-12-23,completed,5744.15,atm,4979.96,764.19
1146,14068,92,2025-12-05,completed,7604.1,atm,4979.96,2624.14
1147,7813,1528,2024-12-22,completed,8143.0,atm,4979.96,3163.04
1148,14066,2067,2024-10-12,completed,13097.8,atm,4979.96,8117.84
1149,7730,2254,2025-03-08,completed,5816.35,atm,4979.96,836.39
1150,7620,1471,2025-07-05,completed,6795.2,atm,4979.96,1815.24
1151,14131,1512,2025-08-23,completed,12721.9,atm,4979.96,7741.94
1152,14135,1881,2024-04-29,completed,8229.6,atm,4979.96,3249.64
1153,14263,2183,2024-03-19,completed,8786.2,atm,4979.96,3806.24
1154,14261,586,2024-12-18,completed,6780.2,atm,4979.96,1800.24
1155,7633,2404,2025-12-31,completed,8855.1,atm,4979.96,3875.14
1156,14237,788,2024-07-02,completed,6400.2,atm,4979.96,1420.24
1157,14236,267,2024-05-15,completed,9441.3,atm,4979.96,4461.34
1158,14229,306,2025-03-31,completed,6339.35,atm,4979.96,1359.39
1159,14226,1773,2024-08-05,completed,6727.45,atm,4979.96,1747.49
1160,7659,1222,2025-12-13,completed,5757.25,atm,4979.96,777.29
1161,7672,1090,2024-12-19,completed,6406.0,atm,4979.96,1426.04
1162,7690,2261,2025-10-30,completed,12140.45,atm,4979.96,7160.49
1163,7691,2179,2024-11-08,completed,5797.0,atm,4979.96,817.04
1164,14174,1745,2024-10-10,completed,8617.45,atm,4979.96,3637.49
1165,14170,2002,2025-06-08,completed,8843.0,atm,4979.96,3863.04
1166,7700,2342,2024-02-22,completed,7024.6,atm,4979.96,2044.64
1167,7702,1460,2024-04-18,completed,6074.0,atm,4979.96,1094.04
1168,14155,1237,2025-08-17,completed,5950.4,atm,4979.96,970.44
1169,14143,300,2025-12-17,completed,6669.5,atm,4979.96,1689.54
1170,7723,2175,2025-11-09,completed,6133.9,atm,4979.96,1153.94
1171,18288,1191,2025-09-21,completed,5006.5,atm,4979.96,26.54
1172,13603,592,2024-04-18,completed,8254.0,atm,4979.96,3274.04
1173,8346,123,2024-01-20,completed,5221.5,atm,4979.96,241.54
1174,8902,2148,2024-08-16,completed,10412.55,atm,4979.96,5432.59
1175,8905,1724,2024-09-26,completed,6510.0,atm,4979.96,1530.04
1176,8912,841,2024-01-05,completed,7515.0,atm,4979.96,2535.04
1177,8915,696,2025-04-09,completed,11305.0,atm,4979.96,6325.04
1178,8917,1045,2024-10-19,completed,5491.0,atm,4979.96,511.04
1179,8922,21,2024-08-18,completed,6540.55,atm,4979.96,1560.59
1180,8924,1952,2025-12-08,completed,11558.2,atm,4979.96,6578.24
1181,12982,1721,2024-03-23,completed,9879.0,atm,4979.96,4899.04
1182,8926,393,2024-02-15,completed,14093.4,atm,4979.96,9113.44
1183,8927,2125,2024-05-12,completed,11956.0,atm,4979.96,6976.04
1184,12979,139,2024-02-17,completed,12374.0,atm,4979.96,7394.04
1185,8932,1481,2025-07-14,completed,7828.0,atm,4979.96,2848.04
1186,8935,1062,2025-01-23,completed,15926.2,atm,4979.96,10946.24
1187,12951,707,2025-05-01,completed,6621.8,atm,4979.96,1641.84
1188,12940,2471,2025-11-04,completed,7131.6,atm,4979.96,2151.64
1189,12933,1053,2025-12-15,completed,7516.7,atm,4979.96,2536.74
1190,12931,794,2025-12-22,completed,11720.8,atm,4979.96,6740.84
1191,8893,176,2025-06-02,completed,10254.8,atm,4979.96,5274.84
1192,8971,1769,2024-10-11,completed,5468.65,atm,4979.96,488.69
1193,8888,356,2025-07-17,completed,9206.5,atm,4979.96,4226.54
1194,13035,679,2025-09-06,completed,6064.9,atm,4979.96,1084.94
1195,8797,1994,2025-03-03,completed,8523.5,atm,4979.96,3543.54
1196,8801,1769,2025-11-22,completed,6664.75,atm,4979.96,1684.79
1197,13084,1206,2025-09-17,completed,7821.85,atm,4979.96,2841.89
1198,13083,2111,2024-07-20,completed,5693.4,atm,4979.96,713.44
1199,8813,2072,2025-06-13,completed,8570.65,atm,4979.96,3590.69
1200,8824,1150,2025-07-06,completed,7423.6,atm,4979.96,2443.64
1201,13072,255,2024-05-18,completed,10690.35,atm,4979.96,5710.39
1202,8830,17,2024-11-18,completed,5232.35,atm,4979.96,252.39
1203,8840,799,2024-02-02,completed,5542.8,atm,4979.96,562.84
1204,8841,530,2024-03-10,completed,7373.0,atm,4979.96,2393.04
1205,13064,2101,2025-11-22,completed,17586.95,atm,4979.96,12606.99
1206,8844,1218,2024-10-01,completed,5413.05,atm,4979.96,433.09
1207,13056,1355,2025-05-10,completed,9069.0,atm,4979.96,4089.04
1208,8859,934,2024-07-27,completed,5265.0,atm,4979.96,285.04
1209,8865,1910,2025-05-23,completed,12647.0,atm,4979.96,7667.04
1210,8870,2239,2024-10-02,completed,5748.55,atm,4979.96,768.59
1211,13039,455,2024-02-24,completed,7109.9,atm,4979.96,2129.94
1212,8882,1358,2025-04-17,completed,6790.0,atm,4979.96,1810.04
1213,8792,1407,2024-12-11,completed,9010.0,atm,4979.96,4030.04
1214,8972,1292,2025-02-01,completed,7454.0,atm,4979.96,2474.04
1215,12919,193,2025-02-03,completed,7373.0,atm,4979.96,2393.04
1216,12866,2349,2024-10-11,completed,7785.45,atm,4979.96,2805.49
1217,9069,1851,2025-07-09,completed,15796.8,atm,4979.96,10816.84
1218,9071,1363,2025-07-17,completed,6533.0,atm,4979.96,1553.04
1219,9078,969,2024-10-27,completed,15251.65,atm,4979.96,10271.69
1220,9085,91,2024-12-21,completed,9342.4,atm,4979.96,4362.44
1221,9086,1210,2025-06-16,completed,6201.65,atm,4979.96,1221.69
1222,9091,890,2024-12-11,completed,5176.55,atm,4979.96,196.59
1223,9092,374,2025-02-25,completed,7426.0,atm,4979.96,2446.04
1224,9097,932,2025-05-22,completed,5710.1,atm,4979.96,730.14
1225,12816,844,2025-03-08,completed,13072.95,atm,4979.96,8092.99
1226,12812,1095,2025-07-12,completed,7804.7,atm,4979.96,2824.74
1227,9120,1942,2024-07-23,completed,14662.55,atm,4979.96,9682.59
1228,12794,2255,2024-07-22,completed,6893.5,atm,4979.96,1913.54
1229,9130,740,2024-11-15,completed,7957.55,atm,4979.96,2977.59
1230,9132,1912,2024-01-10,completed,6160.0,atm,4979.96,1180.04
1231,12779,1685,2024-05-15,completed,7366.3,atm,4979.96,2386.34
1232,12777,19,2025-10-31,completed,12960.1,atm,4979.96,7980.14
1233,12869,1018,2024-06-02,completed,6077.5,atm,4979.96,1097.54
1234,8974,2253,2025-04-21,completed,7509.75,atm,4979.96,2529.79
1235,12874,1835,2024-10-22,completed,8501.0,atm,4979.96,3521.04
1236,12879,1493,2024-04-08,completed,6433.3,atm,4979.96,1453.34
1237,12916,1451,2024-07-07,completed,8149.55,atm,4979.96,3169.59
1238,12906,810,2025-05-01,completed,5354.3,atm,4979.96,374.34
1239,8983,958,2025-10-12,completed,6420.25,atm,4979.96,1440.29
1240,8989,1088,2025-10-21,completed,6683.4,atm,4979.96,1703.44
1241,8994,1202,2024-05-29,completed,5422.2,atm,4979.96,442.24
1242,8997,1525,2025-02-08,completed,5867.1,atm,4979.96,887.14
1243,8999,950,2024-11-23,completed,8652.15,atm,4979.96,3672.19
1244,12899,1880,2025-02-11,completed,6285.5,atm,4979.96,1305.54
1245,12892,1831,2025-06-28,completed,5263.95,atm,4979.96,283.99
1246,9017,2065,2025-01-20,completed,6611.3,atm,4979.96,1631.34
1247,9019,2421,2025-04-09,completed,11953.3,atm,4979.96,6973.34
1248,9023,1615,2025-11-30,completed,5073.9,atm,4979.96,93.94
1249,9024,626,2024-10-01,completed,8842.0,atm,4979.96,3862.04
1250,9034,952,2024-05-19,completed,5846.7,atm,4979.96,866.74
1251,12888,704,2025-08-27,completed,6572.7,atm,4979.96,1592.74
1252,12886,897,2025-03-08,completed,16157.85,atm,4979.96,11177.89
1253,9049,37,2024-11-03,completed,11868.95,atm,4979.96,6888.99
1254,12876,870,2025-02-17,completed,5209.3,atm,4979.96,229.34
1255,13598,807,2025-10-21,completed,5869.6,atm,4979.96,889.64
1256,8788,994,2025-04-10,completed,8870.8,atm,4979.96,3890.84
1257,13104,1489,2025-05-20,completed,18650.75,atm,4979.96,13670.79
1258,8444,1410,2024-02-01,completed,7900.0,atm,4979.96,2920.04
1259,8449,459,2024-05-15,completed,8421.6,atm,4979.96,3441.64
1260,8458,1820,2025-09-21,completed,6640.05,atm,4979.96,1660.09
1261,13411,2419,2024-10-18,completed,5500.8,atm,4979.96,520.84
1262,13405,2129,2024-12-24,completed,9376.2,atm,4979.96,4396.24
1263,13388,1213,2024-03-14,completed,10494.85,atm,4979.96,5514.89
1264,13386,827,2024-04-01,completed,5021.9,atm,4979.96,41.94
1265,13382,586,2024-02-06,completed,7864.0,atm,4979.96,2884.04
1266,8506,2049,2024-07-01,completed,6348.1,atm,4979.96,1368.14
1267,13381,1064,2025-05-13,completed,10843.75,atm,4979.96,5863.79
1268,8515,1981,2024-06-20,completed,7231.55,atm,4979.96,2251.59
1269,8522,1269,2025-08-30,completed,9757.6,atm,4979.96,4777.64
1270,8526,509,2024-06-12,completed,5528.7,atm,4979.96,548.74
1271,8527,999,2024-05-26,completed,5404.05,atm,4979.96,424.09
1272,8528,2430,2025-07-15,completed,10576.3,atm,4979.96,5596.34
1273,13369,514,2025-12-05,completed,13263.6,atm,4979.96,8283.64
1274,13365,1945,2024-01-07,completed,6406.0,atm,4979.96,1426.04
1275,13470,2007,2025-02-08,completed,8012.5,atm,4979.96,3032.54
1276,8542,584,2024-02-26,completed,7385.25,atm,4979.96,2405.29
1277,13472,2346,2025-08-13,completed,11654.7,atm,4979.96,6674.74
1278,8425,1912,2025-03-03,completed,6521.75,atm,4979.96,1541.79
1279,13585,600,2025-11-28,completed,6377.65,atm,4979.96,1397.69
1280,13583,255,2025-12-03,completed,6085.7,atm,4979.96,1105.74
1281,13582,281,2024-01-13,completed,10216.8,atm,4979.96,5236.84
1282,13572,1995,2025-04-28,completed,13092.8,atm,4979.96,8112.84
1283,8375,952,2024-01-26,completed,9196.9,atm,4979.96,4216.94
1284,13562,53,2024-08-13,completed,10462.4,atm,4979.96,5482.44
1285,8382,515,2024-09-21,completed,12000.8,atm,4979.96,7020.84
1286,8383,1007,2024-10-31,completed,11805.7,atm,4979.96,6825.74
1287,13545,2438,2024-05-21,completed,5006.0,atm,4979.96,26.04
1288,13544,2370,2024-09-10,completed,8769.5,atm,4979.96,3789.54
1289,8400,1047,2025-05-16,completed,8350.0,atm,4979.96,3370.04
1290,13529,2274,2024-04-25,completed,9203.4,atm,4979.96,4223.44
1291,13521,840,2024-11-28,completed,7019.3,atm,4979.96,2039.34
1292,8418,2153,2024-04-23,completed,17012.2,atm,4979.96,12032.24
1293,13505,1884,2025-01-13,completed,5540.7,atm,4979.96,560.74
1294,8420,123,2024-10-05,completed,16567.65,atm,4979.96,11587.69
1295,13485,1661,2024-12-29,completed,5831.0,atm,4979.96,851.04
1296,13481,1348,2025-11-23,completed,9037.0,atm,4979.96,4057.04
1297,13096,855,2024-11-01,completed,9258.5,atm,4979.96,4278.54
1298,13343,450,2024-02-19,completed,10434.8,atm,4979.96,5454.84
1299,13310,1855,2025-04-05,completed,6401.7,atm,4979.96,1421.74
1300,8672,72,2024-03-25,completed,5503.2,atm,4979.96,523.24
1301,8675,2419,2025-02-06,completed,16599.4,atm,4979.96,11619.44
1302,13214,642,2025-03-14,completed,6406.0,atm,4979.96,1426.04
1303,8701,522,2024-11-10,completed,9801.1,atm,4979.96,4821.14
1304,13184,2138,2024-01-30,completed,12604.1,atm,4979.96,7624.14
1305,8716,1927,2025-08-02,completed,5005.0,atm,4979.96,25.04
1306,8726,2239,2025-03-25,completed,6276.6,atm,4979.96,1296.64
1307,13147,2131,2025-03-15,completed,8345.1,atm,4979.96,3365.14
1308,8745,1679,2025-01-09,completed,5717.65,atm,4979.96,737.69
1309,8748,2062,2024-01-30,completed,13395.0,atm,4979.96,8415.04
1310,8750,3,2025-12-15,completed,5944.0,atm,4979.96,964.04
1311,8751,1989,2024-12-30,completed,7795.0,atm,4979.96,2815.04
1312,13134,1059,2024-08-22,completed,9222.35,atm,4979.96,4242.39
1313,8760,880,2024-11-02,completed,18404.7,atm,4979.96,13424.74
1314,8768,85,2024-11-18,completed,16362.6,atm,4979.96,11382.64
1315,8776,1113,2024-04-14,completed,8366.7,atm,4979.96,3386.74
1316,13108,1700,2024-01-15,completed,10434.4,atm,4979.96,5454.44
1317,8670,1896,2024-03-03,completed,12984.8,atm,4979.96,8004.84
1318,13311,654,2025-12-29,completed,16285.6,atm,4979.96,11305.64
1319,13226,1342,2024-01-22,completed,16694.0,atm,4979.96,11714.04
1320,13234,1300,2025-08-02,completed,8851.7,atm,4979.96,3871.74
1321,8593,120,2025-07-13,completed,6211.4,atm,4979.96,1231.44
1322,13291,514,2024-10-25,completed,8485.55,atm,4979.96,3505.59
1323,13282,1460,2025-02-12,completed,11822.5,atm,4979.96,6842.54
1324,13271,2272,2025-01-05,completed,6073.65,atm,4979.96,1093.69
1325,13269,1729,2024-12-30,completed,10920.85,atm,4979.96,5940.89
1326,8606,834,2025-06-18,completed,5554.85,atm,4979.96,574.89
1327,8608,2309,2024-05-22,completed,7630.75,atm,4979.96,2650.79
1328,13266,234,2024-04-04,completed,6691.0,atm,4979.96,1711.04
1329,13262,45,2024-06-08,completed,6265.5,atm,4979.96,1285.54
1330,8620,1546,2025-04-04,completed,7331.55,atm,4979.96,2351.59
1331,8630,2272,2025-01-18,completed,5379.8,atm,4979.96,399.84
1332,13247,1484,2025-08-12,completed,7700.0,atm,4979.96,2720.04
1333,8633,195,2025-10-15,completed,5346.85,atm,4979.96,366.89
1334,8640,2212,2024-03-10,completed,6132.95,atm,4979.96,1152.99
1335,13242,746,2024-05-12,completed,5619.6,atm,4979.96,639.64
1336,13236,1618,2025-04-10,completed,10192.0,atm,4979.96,5212.04
1337,8649,1735,2024-07-23,completed,7756.8,atm,4979.96,2776.84
1338,8664,1757,2024-02-17,completed,5021.0,atm,4979.96,41.04
1339,3670,2187,2024-08-24,completed,5053.1,atm,4979.96,73.14
1340,16378,171,2025-08-21,completed,7461.4,atm,4979.96,2481.44
1341,21184,615,2025-01-27,completed,8094.6,atm,4979.96,3114.64
1342,1986,2348,2024-05-30,completed,11183.5,atm,4979.96,6203.54
1343,2863,62,2025-08-26,completed,8869.3,atm,4979.96,3889.34
1344,21352,1460,2025-05-14,completed,6779.7,atm,4979.96,1799.74
1345,2858,1783,2025-08-18,completed,5238.5,atm,4979.96,258.54
1346,2851,1989,2024-05-24,completed,7662.0,atm,4979.96,2682.04
1347,19063,2332,2025-07-12,completed,6281.4,atm,4979.96,1301.44
1348,1988,1516,2025-02-19,completed,5540.4,atm,4979.96,560.44
1349,21335,2261,2025-08-19,completed,13593.85,atm,4979.96,8613.89
1350,19097,1545,2025-06-05,completed,7916.35,atm,4979.96,2936.39
1351,19058,1050,2024-03-04,completed,9876.15,atm,4979.96,4896.19
1352,21334,1660,2024-12-30,completed,9035.5,atm,4979.96,4055.54
1353,19099,52,2024-03-17,completed,8152.7,atm,4979.96,3172.74
1354,21329,1155,2025-02-14,completed,6805.25,atm,4979.96,1825.29
1355,20669,1120,2025-06-23,completed,5227.1,atm,4979.96,247.14
1356,21316,1946,2024-10-30,completed,5414.0,atm,4979.96,434.04
1357,21307,430,2024-10-25,completed,7787.5,atm,4979.96,2807.54
1358,2016,1524,2025-04-19,completed,10109.15,atm,4979.96,5129.19
1359,2017,518,2025-07-24,completed,5527.7,atm,4979.96,547.74
1360,21306,555,2024-09-01,completed,6142.3,atm,4979.96,1162.34
1361,662,194,2025-08-19,completed,8229.6,atm,4979.96,3249.64
1362,1990,773,2024-04-06,completed,5738.0,atm,4979.96,758.04
1363,21357,843,2024-11-03,completed,5393.1,atm,4979.96,413.14
1364,596,890,2024-06-03,completed,10783.35,atm,4979.96,5803.39
