,order_id,customer_id,order_date,status,line_revenue,payment_type,payment_avg,vs_avg
4950,353,137,2025-10-19,completed,1432.8,atm,4979.96,-3547.16
4951,2274,1517,2024-10-31,completed,9316.0,atm,4979.96,4336.04
4952,19732,319,2024-02-29,completed,4631.4,atm,4979.96,-348.56
4953,9853,1864,2025-06-29,completed,5672.3,atm,4979.96,692.34
4954,21667,193,2024-06-03,completed,4492.55,atm,4979.96,-487.41
4955,10832,1252,2025-09-06,completed,3806.0,atm,4979.96,-1173.96
4956,12147,1880,2024-04-14,completed,2874.7,atm,4979.96,-2105.26
4957,12141,1435,2024-06-28,completed,3657.5,atm,4979.96,-1322.46
4958,19756,455,2024-12-17,completed,5284.55,atm,4979.96,304.59
4959,2254,2163,2025-05-26,completed,1630.1,atm,4979.96,-3349.86
4960,9868,2500,2024-11-20,completed,5944.0,atm,4979.96,964.04
4961,19794,541,2024-02-15,completed,4938.05,atm,4979.96,-41.91
4962,19792,2102,2025-12-20,completed,3970.0,atm,4979.96,-1009.96
4963,2221,293,2024-07-04,completed,4073.5,atm,4979.96,-906.46
4964,9889,227,2024-11-19,completed,10369.0,atm,4979.96,5389.04
4965,9888,1857,2025-08-16,completed,1768.9,atm,4979.96,-3211.06
4966,2224,2265,2025-09-01,completed,1983.6,atm,4979.96,-2996.36
4967,375,2253,2024-03-31,completed,2074.5,atm,4979.96,-2905.46
4968,2227,102,2024-10-14,completed,3785.0,atm,4979.96,-1194.96
4969,21634,1952,2024-12-15,completed,8242.7,atm,4979.96,3262.74
4970,21636,2221,2025-09-16,completed,4468.2,atm,4979.96,-511.76
4971,9882,1570,2025-04-26,completed,1965.2,atm,4979.96,-3014.76
4972,2232,166,2024-10-04,completed,4422.85,atm,4979.96,-557.11
4973,12125,2285,2024-06-14,completed,4659.0,atm,4979.96,-320.96
4974,9878,1224,2024-01-27,completed,4627.0,atm,4979.96,-352.96
4975,19774,1166,2025-03-26,completed,2092.0,atm,4979.96,-2887.96
4976,2236,326,2024-11-18,completed,3456.1,atm,4979.96,-1523.86
4977,2237,1677,2024-11-10,completed,1135.8,atm,4979.96,-3844.16
4978,11192,2131,2025-03-29,completed,661.3,atm,4979.96,-4318.66
4979,9870,2388,2024-12-30,completed,11493.3,atm,4979.96,6513.34
4980,21642,503,2024-08-08,completed,524.4,atm,4979.96,-4455.56
4981,367,762,2025-08-26,completed,6556.0,atm,4979.96,1576.04
4982,2246,619,2025-01-01,completed,4442.35,atm,4979.96,-537.61
4983,19764,1253,2024-08-20,completed,5148.75,atm,4979.96,168.79
4984,19578,1793,2025-11-30,completed,4175.0,atm,4979.96,-804.96
4985,21640,993,2024-05-11,completed,3076.95,atm,4979.96,-1903.01
4986,2241,567,2025-12-03,completed,5746.2,atm,4979.96,766.24
4987,9875,1526,2024-07-28,completed,4729.0,atm,4979.96,-250.96
4988,11194,200,2025-05-15,completed,3850.0,atm,4979.96,-1129.96
4989,9876,566,2024-05-03,completed,3410.0,atm,4979.96,-1569.96
4990,371,791,2024-09-20,completed,7221.2,atm,4979.96,2241.24
4991,9877,679,2025-11-08,completed,4627.0,atm,4979.96,-352.96
4992,19768,2479,2025-12-01,completed,622.4,atm,4979.96,-4357.56
4993,9794,1618,2025-02-24,completed,724.0,atm,4979.96,-4255.96
4994,21067,428,2024-12-17,completed,1985.6,atm,4979.96,-2994.36
4995,9779,713,2025-01-15,completed,1558.0,atm,4979.96,-3421.96
4996,2521,1868,2025-04-06,completed,943.2,atm,4979.96,-4036.76
4997,21752,1079,2024-06-05,completed,3425.4,atm,4979.96,-1554.56
4998,19556,2082,2024-05-26,completed,423.2,atm,4979.96,-4556.76
4999,11141,1943,2025-09-30,completed,4308.5,atm,4979.96,-671.46
5000,10878,643,2024-04-12,completed,2219.2,atm,4979.96,-2760.76
5001,21759,1201,2025-05-14,completed,6624.95,atm,4979.96,1644.99
5002,11130,28,2024-08-25,completed,4746.0,atm,4979.96,-233.96
5003,9768,1743,2024-07-02,completed,16329.85,atm,4979.96,11349.89
5004,19499,2419,2024-10-28,completed,1496.0,atm,4979.96,-3483.96
5005,2442,1815,2025-10-06,completed,5810.1,atm,4979.96,830.14
5006,19478,286,2024-12-09,completed,4586.0,atm,4979.96,-393.96
5007,2443,378,2024-02-13,completed,3367.35,atm,4979.96,-1612.61
5008,2445,466,2024-06-26,completed,4193.35,atm,4979.96,-786.61
5009,19480,1681,2025-08-14,completed,14048.8,atm,4979.96,9068.84
5010,19498,1088,2025-05-19,completed,6021.9,atm,4979.96,1041.94
5011,19557,333,2025-12-06,completed,2148.9,atm,4979.96,-2831.06
5012,2446,1702,2025-04-23,completed,5445.1,atm,4979.96,465.14
5013,19558,1886,2025-01-13,completed,2640.0,atm,4979.96,-2339.96
5014,9776,2355,2024-04-12,completed,1768.9,atm,4979.96,-3211.06
5015,12234,452,2024-03-21,completed,598.5,atm,4979.96,-4381.46
5016,19520,2007,2025-03-29,completed,1760.0,atm,4979.96,-3219.96
5017,287,2025,2024-03-31,completed,6683.4,atm,4979.96,1703.44
5018,19505,1489,2024-12-10,completed,5192.75,atm,4979.96,212.79
5019,9767,240,2025-07-08,completed,2920.8,atm,4979.96,-2059.16
5020,9745,664,2024-03-03,completed,3125.0,atm,4979.96,-1854.96
5021,19523,881,2025-06-29,completed,2916.0,atm,4979.96,-2063.96
5022,2495,480,2025-12-24,completed,579.2,atm,4979.96,-4400.76
5023,285,1466,2025-07-03,completed,3871.25,atm,4979.96,-1108.71
5024,2523,1178,2025-05-12,completed,4314.0,atm,4979.96,-665.96
5025,12251,1250,2025-12-28,completed,2178.35,atm,4979.96,-2801.61
5026,19560,2027,2025-10-14,completed,2746.0,atm,4979.96,-2233.96
5027,19525,1158,2024-07-23,completed,2886.95,atm,4979.96,-2093.01
5028,11134,701,2025-08-15,completed,9318.9,atm,4979.96,4338.94
5029,19559,326,2024-03-15,completed,6010.2,atm,4979.96,1030.24
5030,19526,2318,2024-12-24,completed,1663.3,atm,4979.96,-3316.66
5031,19507,2415,2024-12-05,completed,4331.6,atm,4979.96,-648.36
5032,270,543,2024-06-15,completed,2123.25,atm,4979.96,-2856.71
5033,19528,378,2025-12-10,completed,5388.4,atm,4979.96,408.44
5034,19486,1333,2025-08-17,completed,6594.4,atm,4979.96,1614.44
5035,266,1801,2025-07-12,completed,126.0,atm,4979.96,-4853.96
5036,9773,220,2024-11-30,completed,1899.75,atm,4979.96,-3080.21
5037,21756,1396,2025-09-19,completed,10230.0,atm,4979.96,5250.04
5038,12244,694,2024-01-26,completed,5680.9,atm,4979.96,700.94
5039,19488,143,2025-08-05,completed,2929.5,atm,4979.96,-2050.46
5040,2509,1639,2024-02-23,completed,2100.6,atm,4979.96,-2879.36
5041,12242,140,2025-09-18,completed,3773.15,atm,4979.96,-1206.81
5042,9775,637,2024-07-26,completed,8137.1,atm,4979.96,3157.14
5043,21755,1324,2024-02-01,completed,5881.4,atm,4979.96,901.44
5044,19545,2430,2024-01-12,completed,529.0,atm,4979.96,-4450.96
5045,19494,776,2025-10-31,completed,5349.6,atm,4979.96,369.64
5046,19543,2376,2025-10-13,completed,3255.0,atm,4979.96,-1724.96
5047,19492,585,2024-09-04,completed,995.6,atm,4979.96,-3984.36
5048,11131,636,2025-12-06,completed,4704.0,atm,4979.96,-275.96
5049,12246,1269,2024-02-09,completed,6212.8,atm,4979.96,1232.84
5050,2517,161,2024-12-24,completed,6479.0,atm,4979.96,1499.04
5051,12219,1879,2024-12-01,completed,1500.05,atm,4979.96,-3479.91
5052,2454,2495,2024-07-09,completed,11820.05,atm,4979.96,6840.09
5053,2447,1750,2025-10-27,completed,8191.25,atm,4979.96,3211.29
5054,9782,2469,2024-10-02,completed,5756.8,atm,4979.96,776.84
5055,10880,860,2024-05-26,completed,1942.0,atm,4979.96,-3037.96
5056,281,277,2024-06-08,completed,4891.55,atm,4979.96,-88.41
5057,19551,2436,2025-01-16,completed,11109.7,atm,4979.96,6129.74
5058,19531,925,2024-08-13,completed,2219.2,atm,4979.96,-2760.76
5059,9781,2406,2024-07-11,completed,3513.0,atm,4979.96,-1466.96
5060,19497,606,2025-05-04,completed,7534.1,atm,4979.96,2554.14
5061,11140,438,2025-09-28,completed,4493.8,atm,4979.96,-486.16
5062,9756,639,2025-03-28,completed,2204.0,atm,4979.96,-2775.96
5063,19548,2206,2025-05-11,completed,3138.3,atm,4979.96,-1841.66
5064,12223,483,2024-11-19,completed,3686.45,atm,4979.96,-1293.51
5065,2515,970,2024-08-15,completed,3156.9,atm,4979.96,-1823.06
5066,2503,1505,2024-06-27,completed,1672.0,atm,4979.96,-3307.96
5067,12247,560,2025-06-29,completed,9271.4,atm,4979.96,4291.44
5068,276,1474,2024-03-05,completed,2656.0,atm,4979.96,-2323.96
5069,288,586,2024-11-06,completed,4289.0,atm,4979.96,-690.96
5070,10871,1616,2024-07-17,completed,4353.0,atm,4979.96,-626.96
5071,10884,245,2024-09-20,completed,11394.15,atm,4979.96,6414.19
5072,12257,2464,2024-10-28,completed,11184.0,atm,4979.96,6204.04
5073,19509,2077,2024-07-03,completed,2656.25,atm,4979.96,-2323.71
5074,2479,1460,2024-08-20,completed,453.6,atm,4979.96,-4526.36
5075,19574,365,2025-04-06,completed,8482.35,atm,4979.96,3502.39
5076,292,2247,2025-07-29,completed,1579.0,atm,4979.96,-3400.96
5077,2482,1819,2024-11-18,completed,3683.15,atm,4979.96,-1296.81
5078,11135,716,2024-09-29,completed,2257.6,atm,4979.96,-2722.36
5079,11145,2370,2024-04-03,completed,6555.0,atm,4979.96,1575.04
5080,2425,1287,2025-01-17,completed,3520.0,atm,4979.96,-1459.96
5081,12230,1071,2024-01-23,completed,1422.0,atm,4979.96,-3557.96
5082,12256,1807,2025-07-28,completed,2904.2,atm,4979.96,-2075.76
5083,19570,2210,2024-07-21,completed,3414.45,atm,4979.96,-1565.51
5084,2429,224,2024-07-18,completed,2004.0,atm,4979.96,-2975.96
5085,9789,1359,2024-03-22,completed,1701.45,atm,4979.96,-3278.51
5086,9790,1689,2024-07-02,completed,6330.65,atm,4979.96,1350.69
5087,12209,437,2025-09-23,completed,13543.2,atm,4979.96,8563.24
5088,10883,111,2024-11-25,completed,5407.05,atm,4979.96,427.09
5089,12229,2254,2025-10-21,completed,1985.0,atm,4979.96,-2994.96
5090,19467,1240,2025-01-20,completed,1558.0,atm,4979.96,-3421.96
5091,10865,1628,2025-03-28,completed,10750.2,atm,4979.96,5770.24
5092,19464,927,2025-02-13,completed,1663.45,atm,4979.96,-3316.51
5093,2535,1562,2025-03-09,completed,6776.8,atm,4979.96,1796.84
5094,259,853,2024-08-17,completed,5916.3,atm,4979.96,936.34
5095,12254,1351,2024-10-19,completed,4492.55,atm,4979.96,-487.41
5096,12259,2332,2025-07-14,completed,5255.25,atm,4979.96,275.29
5097,10874,2193,2025-05-06,completed,2396.7,atm,4979.96,-2583.26
5098,19576,18,2024-01-06,completed,5733.0,atm,4979.96,753.04
5099,12213,2359,2024-11-12,completed,7451.7,atm,4979.96,2471.74
5100,9791,92,2025-12-17,completed,3576.0,atm,4979.96,-1403.96
5101,9765,1730,2024-09-21,completed,5441.8,atm,4979.96,461.84
5102,2489,866,2025-09-09,completed,4936.8,atm,4979.96,-43.16
5103,19513,2133,2024-11-15,completed,19752.4,atm,4979.96,14772.44
5104,9793,2362,2025-12-27,completed,11847.0,atm,4979.96,6867.04
5105,2485,29,2024-02-18,completed,4565.1,atm,4979.96,-414.86
5106,2422,1779,2024-06-17,completed,4276.8,atm,4979.96,-703.16
5107,19508,116,2024-02-13,completed,3850.0,atm,4979.96,-1129.96
5108,19511,1738,2025-07-12,completed,14042.45,atm,4979.96,9062.49
5109,19571,2363,2025-02-14,completed,3487.0,atm,4979.96,-1492.96
5110,11136,749,2025-08-05,completed,7882.65,atm,4979.96,2902.69
5111,11300,1086,2025-01-30,completed,2986.8,card,4974.2,-1987.4
5112,11333,1525,2024-07-07,completed,1569.6,card,4974.2,-3404.6
5113,11292,234,2024-09-16,completed,6481.85,card,4974.2,1507.65
5114,14264,622,2024-05-04,completed,1589.5,card,4974.2,-3384.7
5115,14557,1438,2024-11-27,completed,6301.5,card,4974.2,1327.3
5116,11114,1530,2025-08-25,completed,2175.5,card,4974.2,-2798.7
5117,14341,2333,2024-04-17,completed,2523.2,card,4974.2,-2451.0
5118,14008,2263,2025-03-17,completed,6880.0,card,4974.2,1905.8
5119,14552,2238,2025-05-27,completed,4752.0,card,4974.2,-222.2
5120,11036,2478,2024-11-04,completed,10314.0,card,4974.2,5339.8
5121,14554,1447,2024-10-08,completed,4249.0,card,4974.2,-725.2
5122,14420,1654,2024-03-31,completed,2061.0,card,4974.2,-2913.2
5123,14401,1142,2024-07-01,completed,12584.3,card,4974.2,7610.1
5124,14286,2157,2025-10-28,completed,2722.55,card,4974.2,-2251.65
5125,11033,597,2024-03-14,completed,5613.25,card,4974.2,639.05
5126,11457,450,2024-03-20,completed,5237.8,card,4974.2,263.6
5127,14430,2402,2024-11-17,completed,633.65,card,4974.2,-4340.55
5128,14284,1904,2024-01-08,completed,2527.6,card,4974.2,-2446.6
5129,11035,2489,2024-01-08,completed,3026.0,card,4974.2,-1948.2
5130,14173,782,2024-12-24,completed,4147.2,card,4974.2,-827.0
5131,14429,330,2024-02-11,completed,1885.75,card,4974.2,-3088.45
5132,14007,251,2024-03-08,completed,10777.5,card,4974.2,5803.3
5133,14017,858,2024-06-26,completed,8150.0,card,4974.2,3175.8
5134,11288,2079,2024-02-04,completed,10589.75,card,4974.2,5615.55
5135,11303,2117,2025-12-30,completed,3266.1,card,4974.2,-1708.1
5136,11045,101,2024-05-21,completed,476.1,card,4974.2,-4498.1
5137,14340,1475,2024-05-11,completed,538.65,card,4974.2,-4435.55
5138,11237,2083,2024-07-01,completed,9318.4,card,4974.2,4344.2
5139,14558,1716,2024-06-22,completed,3487.0,card,4974.2,-1487.2
5140,11044,2260,2024-10-07,completed,3820.85,card,4974.2,-1153.35
5141,14280,1059,2024-11-29,completed,5123.7,card,4974.2,149.5
5142,11337,1114,2025-05-02,completed,150.0,card,4974.2,-4824.2
5143,11302,1647,2025-07-21,completed,8801.55,card,4974.2,3827.35
5144,11196,1993,2024-06-13,completed,5041.2,card,4974.2,67.0
5145,11188,863,2024-05-12,completed,1028.8,card,4974.2,-3945.4
5146,11332,1429,2025-11-14,completed,2035.8,card,4974.2,-2938.4
5147,11452,769,2024-11-28,completed,13541.5,card,4974.2,8567.3
5148,11042,1171,2025-12-17,completed,2627.8,card,4974.2,-2346.4
5149,14011,1591,2025-03-04,completed,5121.5,card,4974.2,147.3
5150,11336,1192,2025-09-06,completed,4672.0,card,4974.2,-302.2
5151,14013,407,2025-05-29,completed,4175.0,card,4974.2,-799.2
5152,14015,1672,2024-03-18,completed,3780.9,card,4974.2,-1193.3
5153,11441,1591,2024-11-26,completed,1844.9,card,4974.2,-3129.3
5154,14424,1478,2025-11-30,completed,7867.05,card,4974.2,2892.85
5155,14273,182,2024-08-18,completed,2336.0,card,4974.2,-2638.2
5156,14539,2025,2025-05-15,completed,5425.3,card,4974.2,451.1
5157,11438,439,2024-04-18,completed,11598.6,card,4974.2,6624.4
5158,11432,1578,2025-09-02,completed,3295.45,card,4974.2,-1678.75
5159,14132,2435,2025-01-27,completed,5492.1,card,4974.2,517.9
5160,14179,1531,2025-04-06,completed,6820.0,card,4974.2,1845.8
5161,14014,2120,2025-05-01,completed,615.4,card,4974.2,-4358.8
5162,14177,726,2025-09-21,completed,2968.75,card,4974.2,-2005.45
5163,14268,2239,2025-04-15,completed,1002.0,card,4974.2,-3972.2
5164,14129,921,2025-01-25,completed,2195.45,card,4974.2,-2778.75
5165,14271,1796,2025-03-21,completed,1844.9,card,4974.2,-3129.3
5166,14543,987,2025-04-25,completed,6532.2,card,4974.2,1558.0
5167,14541,1768,2024-01-26,completed,7329.8,card,4974.2,2355.6
5168,11437,611,2025-07-31,completed,3168.0,card,4974.2,-1806.2
5169,11334,1694,2024-10-26,completed,423.2,card,4974.2,-4551.0
5170,11436,2402,2025-05-05,completed,2652.0,card,4974.2,-2322.2
5171,11434,2086,2024-07-04,completed,6501.1,card,4974.2,1526.9
5172,11245,373,2024-03-06,completed,2922.3,card,4974.2,-2051.9
5173,14425,692,2025-12-20,completed,1469.65,card,4974.2,-3504.55
5174,11193,222,2025-07-02,completed,2175.5,card,4974.2,-2798.7
5175,14275,864,2024-09-28,completed,2723.4,card,4974.2,-2250.8
5176,14550,94,2025-10-27,completed,6175.2,card,4974.2,1201.0
5177,14134,723,2025-08-17,completed,9565.3,card,4974.2,4591.1
5178,11296,1986,2025-11-22,completed,1656.8,card,4974.2,-3317.4
5179,14175,599,2024-07-31,completed,9144.0,card,4974.2,4169.8
5180,11453,2135,2025-09-23,completed,656.1,card,4974.2,-4318.1
5181,14549,1815,2024-12-08,completed,6775.4,card,4974.2,1801.2
5182,14548,1907,2024-12-07,completed,4627.0,card,4974.2,-347.2
5183,11190,558,2025-10-03,completed,2262.0,card,4974.2,-2712.2
5184,14183,1075,2025-11-25,completed,1974.0,card,4974.2,-3000.2
5185,14418,324,2025-12-20,completed,567.0,card,4974.2,-4407.2
5186,14547,1046,2024-10-24,completed,8236.4,card,4974.2,3262.2
5187,14266,592,2025-04-16,completed,5241.7,card,4974.2,267.5
5188,14128,1566,2025-01-30,completed,1973.7,card,4974.2,-3000.5
5189,14277,1239,2025-08-26,completed,9781.0,card,4974.2,4806.8
5190,11037,1099,2025-08-31,completed,9458.0,card,4974.2,4483.8
5191,11450,2020,2025-07-22,completed,860.0,card,4974.2,-4114.2
5192,14016,188,2024-10-13,completed,2334.1,card,4974.2,-2640.1
5193,14276,1931,2024-12-21,completed,9720.35,card,4974.2,4746.15
5194,14133,2482,2025-11-05,completed,2178.35,card,4974.2,-2795.85
5195,14180,1279,2025-07-30,completed,2219.2,card,4974.2,-2755.0
5196,14010,2088,2024-12-22,completed,6961.25,card,4974.2,1987.05
5197,11038,1347,2024-10-05,completed,8682.5,card,4974.2,3708.3
5198,13972,21,2025-12-30,completed,9871.6,card,4974.2,4897.4
5199,14267,1585,2025-10-03,completed,1286.0,card,4974.2,-3688.2
5200,14182,410,2024-12-14,completed,2608.7,card,4974.2,-2365.5
5201,11236,1207,2025-12-03,completed,5766.3,card,4974.2,792.1
5202,11085,831,2024-09-10,completed,4425.1,card,4974.2,-549.1
5203,11458,458,2025-12-21,completed,3951.7,card,4974.2,-1022.5
5204,14154,148,2025-10-24,completed,3484.2,card,4974.2,-1490.0
5205,14152,1993,2024-12-02,completed,1416.6,card,4974.2,-3557.6
5206,13980,555,2025-10-30,completed,2929.5,card,4974.2,-2044.7
5207,11212,1078,2024-08-13,completed,1791.0,card,4974.2,-3183.2
5208,11476,1136,2024-03-31,completed,8002.25,card,4974.2,3028.05
5209,11213,2096,2024-07-26,completed,739.1,card,4974.2,-4235.1
5210,14303,697,2024-06-15,completed,7020.7,card,4974.2,2046.5
5211,14164,1949,2025-12-29,completed,817.0,card,4974.2,-4157.2
5212,11011,215,2025-10-27,completed,4921.75,card,4974.2,-52.45
5213,14320,890,2025-11-22,completed,9744.3,card,4974.2,4770.1
5214,11014,2132,2025-08-04,completed,2077.65,card,4974.2,-2896.55
5215,14404,725,2025-10-05,completed,1761.3,card,4974.2,-3212.9
5216,14408,699,2025-07-27,completed,4207.2,card,4974.2,-767.0
5217,14302,1697,2024-02-12,completed,5880.1,card,4974.2,905.9
5218,11202,2489,2025-10-14,completed,4250.2,card,4974.2,-724.0
5219,11016,1455,2024-01-23,completed,860.0,card,4974.2,-4114.2
5220,11124,1303,2024-07-05,completed,1278.7,card,4974.2,-3695.5
5221,11473,358,2025-12-09,completed,6308.1,card,4974.2,1333.9
5222,11017,777,2024-10-06,completed,2204.0,card,4974.2,-2770.2
5223,11123,1641,2024-10-03,completed,3697.25,card,4974.2,-1276.95
5224,11470,1597,2024-03-01,completed,667.0,card,4974.2,-4307.2
5225,11214,1367,2024-11-23,completed,687.8,card,4974.2,-4286.4
5226,14165,1175,2025-10-30,completed,4289.0,card,4974.2,-685.2
5227,11120,2072,2024-02-11,completed,860.0,card,4974.2,-4114.2
5228,11216,749,2024-10-02,completed,3125.0,card,4974.2,-1849.2
5229,11468,1047,2024-08-29,completed,8738.05,card,4974.2,3763.85
5230,11201,2165,2025-03-14,completed,5832.0,card,4974.2,857.8
5231,11018,2347,2024-02-15,completed,4167.7,card,4974.2,-806.5
5232,14322,1904,2024-02-09,completed,4975.0,card,4974.2,0.8
5233,14325,2050,2025-01-21,completed,6731.0,card,4974.2,1756.8
5234,14321,599,2024-09-13,completed,1002.0,card,4974.2,-3972.2
5235,13985,950,2024-11-19,completed,1495.3,card,4974.2,-3478.9
5236,11129,1411,2025-04-11,completed,2033.0,card,4974.2,-2941.2
5237,14304,351,2025-06-24,completed,3410.0,card,4974.2,-1564.2
5238,11204,1373,2025-02-18,completed,3657.6,card,4974.2,-1316.6
5239,11207,1394,2024-02-07,completed,4343.0,card,4974.2,-631.2
5240,11314,2331,2024-04-30,completed,4077.75,card,4974.2,-896.45
5241,14406,1466,2024-07-03,completed,4754.2,card,4974.2,-220.0
5242,11126,35,2025-03-23,completed,15410.9,card,4974.2,10436.7
5243,14309,1473,2025-02-26,completed,6159.3,card,4974.2,1185.1
5244,13973,935,2025-03-14,completed,5917.6,card,4974.2,943.4
5245,14310,476,2025-04-25,completed,6054.65,card,4974.2,1080.45
5246,14162,1619,2025-10-29,completed,2374.0,card,4974.2,-2600.2
5247,13975,1265,2025-05-26,completed,1801.0,card,4974.2,-3173.2
5248,11209,160,2025-06-14,completed,8882.75,card,4974.2,3908.55
5249,13976,1839,2024-01-15,completed,2011.5,card,4974.2,-2962.7
5250,11125,1117,2025-09-30,completed,1510.2,card,4974.2,-3464.0
5251,11127,1501,2024-01-08,completed,1574.0,card,4974.2,-3400.2
5252,14318,991,2025-05-02,completed,14189.75,card,4974.2,9215.55
5253,11203,1080,2025-08-29,completed,2293.0,card,4974.2,-2681.2
5254,14312,1557,2025-05-28,completed,13631.55,card,4974.2,8657.35
5255,11210,928,2025-12-11,completed,6481.0,card,4974.2,1506.8
5256,14583,288,2024-09-08,completed,1747.8,card,4974.2,-3226.4
5257,11211,717,2024-03-26,completed,4175.0,card,4974.2,-799.2
5258,11481,646,2025-09-13,completed,8150.0,card,4974.2,3175.8
5259,14314,841,2024-05-15,completed,7995.2,card,4974.2,3021.0
5260,14581,24,2025-05-27,completed,6187.35,card,4974.2,1213.15
5261,14157,1137,2024-08-31,completed,5359.0,card,4974.2,384.8
5262,14305,2102,2025-12-30,completed,2947.3,card,4974.2,-2026.9
5263,13977,140,2024-10-31,completed,3713.0,card,4974.2,-1261.2
5264,14156,1234,2024-02-28,completed,538.65,card,4974.2,-4435.55
5265,13979,1121,2025-02-26,completed,6381.15,card,4974.2,1406.95
5266,14163,1430,2024-02-16,completed,7608.9,card,4974.2,2634.7
5267,21999,1977,2025-03-31,completed,2204.0,card,4974.2,-2770.2
5268,14306,2213,2025-09-21,completed,901.8,card,4974.2,-4072.4
5269,14150,1999,2024-12-31,completed,5589.05,card,4974.2,614.85
5270,14327,468,2024-02-17,completed,567.0,card,4974.2,-4407.2
5271,11321,220,2025-09-04,completed,3871.25,card,4974.2,-1102.95
5272,14169,2318,2025-08-18,completed,12461.9,card,4974.2,7487.7
5273,11198,2132,2025-01-29,completed,7148.4,card,4974.2,2174.2
5274,11461,1034,2024-05-15,completed,1760.0,card,4974.2,-3214.2
5275,14000,119,2025-03-24,completed,1959.6,card,4974.2,-3014.6
5276,14334,2039,2025-11-05,completed,687.8,card,4974.2,-4286.4
5277,11023,706,2024-10-24,completed,774.0,card,4974.2,-4200.2
5278,14335,1120,2024-07-08,completed,2004.0,card,4974.2,-2970.2
5279,14567,2171,2025-04-29,completed,7397.2,card,4974.2,2423.0
5280,14566,236,2024-04-27,completed,6017.0,card,4974.2,1042.8
5281,14002,536,2024-03-03,completed,6510.0,card,4974.2,1535.8
5282,14292,1573,2024-07-03,completed,7700.0,card,4974.2,2725.8
5283,14565,2466,2024-08-05,completed,11544.0,card,4974.2,6569.8
5284,11027,1585,2025-07-17,completed,4114.8,card,4974.2,-859.4
5285,11197,1182,2025-05-24,completed,3518.7,card,4974.2,-1455.5
5286,14569,1690,2024-07-20,completed,724.0,card,4974.2,-4250.2
5287,11328,1803,2024-02-06,completed,6978.6,card,4974.2,2004.4
5288,11232,135,2025-12-11,completed,5387.4,card,4974.2,413.2
5289,14563,406,2024-08-12,completed,2293.0,card,4974.2,-2681.2
5290,14142,2116,2024-04-24,completed,5746.0,card,4974.2,771.8
5291,11329,2022,2024-10-26,completed,4572.0,card,4974.2,-402.2
5292,14003,1245,2024-01-14,completed,3593.95,card,4974.2,-1380.25
5293,14140,950,2024-09-10,completed,1460.0,card,4974.2,-3514.2
5294,14139,1872,2024-08-09,completed,9262.8,card,4974.2,4288.6
5295,14004,659,2025-05-25,completed,4278.0,card,4974.2,-696.2
5296,14289,1034,2024-10-26,completed,9254.0,card,4974.2,4279.8
5297,14562,1200,2025-02-05,completed,6097.0,card,4974.2,1122.8
5298,14288,1742,2024-07-05,completed,4204.8,card,4974.2,-769.4
5299,11234,1745,2024-05-20,completed,476.1,card,4974.2,-4498.1
5300,11235,871,2025-10-22,completed,7453.65,card,4974.2,2479.45
5301,14338,703,2025-04-26,completed,1048.0,card,4974.2,-3926.2
5302,14564,2191,2024-02-02,completed,10507.85,card,4974.2,5533.65
5303,13998,2133,2025-01-24,completed,5612.55,card,4974.2,638.35
5304,13997,1622,2024-04-11,completed,4732.8,card,4974.2,-241.4
5305,13995,486,2025-10-20,completed,4822.6,card,4974.2,-151.6
5306,14409,1078,2025-12-22,completed,7426.8,card,4974.2,2452.6
5307,14410,1565,2025-04-15,completed,6721.7,card,4974.2,1747.5
5308,14574,419,2024-05-15,completed,5780.45,card,4974.2,806.25
5309,11308,362,2025-06-25,completed,2746.0,card,4974.2,-2228.2
5310,14147,1655,2024-06-16,completed,142.5,card,4974.2,-4831.7
5311,11467,1040,2025-06-05,completed,1942.0,card,4974.2,-3032.2
5312,11323,500,2025-11-27,completed,8791.3,card,4974.2,3817.1
5313,14328,1656,2024-12-05,completed,1791.0,card,4974.2,-3183.2
5314,11325,2362,2025-01-15,completed,8053.8,card,4974.2,3079.6
5315,11465,456,2025-03-31,completed,6135.5,card,4974.2,1161.3
5316,11020,960,2025-05-04,completed,6170.85,card,4974.2,1196.65
5317,14330,164,2025-10-30,completed,8845.75,card,4974.2,3871.55
5318,14296,541,2024-12-24,completed,10754.5,card,4974.2,5780.3
5319,11305,2352,2024-01-23,completed,2572.0,card,4974.2,-2402.2
5320,14403,1318,2024-11-08,completed,8352.65,card,4974.2,3378.45
5321,11219,199,2025-11-05,completed,2293.0,card,4974.2,-2681.2
5322,11220,1186,2025-07-14,completed,2033.0,card,4974.2,-2941.2
5323,11200,354,2025-04-24,completed,2823.4,card,4974.2,-2150.8
5324,14332,1877,2024-11-13,completed,8743.65,card,4974.2,3769.45
5325,11225,1863,2025-02-24,completed,8149.0,card,4974.2,3174.8
5326,13994,1834,2025-08-22,completed,12015.4,card,4974.2,7041.2
5327,11223,1994,2025-10-23,completed,5017.0,card,4974.2,42.8
5328,14570,1983,2025-08-26,completed,1946.5,card,4974.2,-3027.7
5329,14171,1358,2024-07-06,completed,3410.0,card,4974.2,-1564.2
5330,14414,950,2025-11-09,completed,3595.75,card,4974.2,-1378.45
5331,13992,2220,2025-01-08,completed,6573.4,card,4974.2,1599.2
5332,11327,600,2025-09-13,completed,3582.0,card,4974.2,-1392.2
5333,11222,1692,2024-12-01,completed,9356.0,card,4974.2,4381.8
