,order_id,customer_id,product_id,order_date,quantity,unit_price,discount_rate,line_revenue
2437,20601,1970,42,2025-06-13,2,3125,0.0,6250.0
2438,2956,2479,42,2025-09-11,2,3125,0.0,6250.0
2439,9885,1948,42,2024-07-18,2,3125,0.0,6250.0
2440,16637,1992,42,2024-10-22,2,3125,0.0,6250.0
2441,18355,263,42,2024-09-28,2,3125,0.0,6250.0
2442,3339,589,42,2025-02-16,2,3125,0.0,6250.0
2443,18972,1818,42,2025-01-03,2,3125,0.0,6250.0
2444,21835,122,42,2024-12-30,2,3125,0.0,6250.0
2445,13561,2317,42,2024-11-01,2,3125,0.0,6250.0
2446,3164,1320,42,2025-07-25,2,3125,0.0,6250.0
2447,18715,1591,42,2024-12-20,2,3125,0.0,6250.0
2448,780,1237,42,2024-04-05,2,3125,0.0,6250.0
2449,18580,2403,34,2025-11-30,3,2437,0.15,6214.35
2450,4596,294,13,2024-11-15,2,3877,0.2,6203.2
2451,1888,2099,13,2025-04-21,2,3877,0.2,6203.2
2452,754,1483,13,2024-03-11,2,3877,0.2,6203.2
2453,19633,2024,13,2024-09-15,2,3877,0.2,6203.2
2454,14812,1774,13,2025-02-10,2,3877,0.2,6203.2
2455,10331,1665,13,2025-07-06,2,3877,0.2,6203.2
2456,10653,1114,13,2024-11-18,2,3877,0.2,6203.2
2457,18511,1876,13,2025-10-07,2,3877,0.2,6203.2
2458,18459,1272,4,2025-10-20,3,2293,0.1,6191.1
2459,15912,1730,20,2024-05-28,2,3438,0.1,6188.4
2460,10862,722,20,2024-09-23,2,3438,0.1,6188.4
2461,481,1197,20,2025-07-20,2,3438,0.1,6188.4
2462,15166,768,20,2024-07-23,2,3438,0.1,6188.4
2463,7904,2378,20,2025-03-14,2,3438,0.1,6188.4
2464,5601,671,20,2024-01-07,2,3438,0.1,6188.4
2465,5858,2312,20,2024-05-23,2,3438,0.1,6188.4
2466,21207,458,20,2024-08-08,2,3438,0.1,6188.4
2467,3383,343,20,2025-08-08,2,3438,0.1,6188.4
2468,13806,240,20,2025-05-23,2,3438,0.1,6188.4
2469,10019,1496,20,2024-07-02,2,3438,0.1,6188.4
2470,11473,358,20,2025-12-09,2,3438,0.1,6188.4
2471,11528,1706,20,2024-10-03,2,3438,0.1,6188.4
2472,3348,1463,20,2024-07-30,2,3438,0.1,6188.4
2473,11490,373,20,2025-11-27,2,3438,0.1,6188.4
2474,18342,1240,20,2025-11-26,2,3438,0.1,6188.4
2475,3937,860,20,2025-12-31,2,3438,0.1,6188.4
2476,2546,1602,20,2025-09-04,2,3438,0.1,6188.4
2477,20822,2165,20,2024-04-02,2,3438,0.1,6188.4
2478,7740,170,20,2025-01-17,2,3438,0.1,6188.4
2479,3220,1601,20,2025-12-30,2,3438,0.1,6188.4
2480,11969,2481,40,2024-01-11,2,3255,0.05,6184.5
2481,1192,216,40,2025-07-03,2,3255,0.05,6184.5
2482,4998,729,40,2024-07-08,2,3255,0.05,6184.5
2483,17427,2109,40,2025-01-18,2,3255,0.05,6184.5
2484,3026,1809,40,2024-04-16,2,3255,0.05,6184.5
2485,6395,1659,40,2025-05-29,2,3255,0.05,6184.5
2486,15164,2089,40,2025-07-27,2,3255,0.05,6184.5
2487,8153,1451,40,2024-05-26,2,3255,0.05,6184.5
2488,20388,364,40,2024-07-29,2,3255,0.05,6184.5
2489,5166,1852,40,2025-05-15,2,3255,0.05,6184.5
2490,4926,1505,40,2024-11-23,2,3255,0.05,6184.5
2491,13467,2305,40,2025-09-25,2,3255,0.05,6184.5
2492,13117,681,40,2024-07-19,2,3255,0.05,6184.5
2493,8896,589,40,2025-08-04,2,3255,0.05,6184.5
2494,1019,62,40,2025-04-19,2,3255,0.05,6184.5
2495,15058,1645,40,2024-07-23,2,3255,0.05,6184.5
2496,5944,1371,40,2024-05-11,2,3255,0.05,6184.5
2497,9307,1784,40,2024-12-10,2,3255,0.05,6184.5
2498,15591,258,40,2025-03-11,2,3255,0.05,6184.5
2499,18463,2423,40,2025-12-15,2,3255,0.05,6184.5
2500,15425,1478,40,2025-03-31,2,3255,0.05,6184.5
2501,9961,82,40,2025-03-16,2,3255,0.05,6184.5
2502,13818,207,40,2024-04-02,2,3255,0.05,6184.5
2503,12567,2151,40,2025-01-15,2,3255,0.05,6184.5
2504,9439,484,40,2025-12-10,2,3255,0.05,6184.5
2505,8857,1379,40,2025-02-16,2,3255,0.05,6184.5
2506,2869,595,40,2025-01-11,2,3255,0.05,6184.5
2507,19672,2130,40,2024-07-22,2,3255,0.05,6184.5
2508,14842,92,40,2024-10-14,2,3255,0.05,6184.5
2509,10276,1746,40,2024-10-10,2,3255,0.05,6184.5
2510,2169,2225,40,2024-06-17,2,3255,0.05,6184.5
2511,847,803,40,2025-03-19,2,3255,0.05,6184.5
2512,7583,97,40,2024-02-07,2,3255,0.05,6184.5
2513,14012,438,40,2024-12-17,2,3255,0.05,6184.5
2514,17019,2036,40,2024-07-13,2,3255,0.05,6184.5
2515,3388,459,40,2025-05-04,2,3255,0.05,6184.5
2516,16314,922,40,2025-10-24,2,3255,0.05,6184.5
2517,734,109,59,2025-05-30,3,2290,0.1,6183.0
2518,10910,988,59,2025-04-13,3,2290,0.1,6183.0
2519,14336,1165,59,2025-05-30,3,2290,0.1,6183.0
2520,3429,956,59,2025-07-10,3,2290,0.1,6183.0
2521,1950,820,59,2025-01-22,3,2290,0.1,6183.0
2522,8082,275,2,2025-04-17,2,3850,0.2,6160.0
2523,16587,1950,2,2024-04-27,2,3850,0.2,6160.0
2524,13562,53,25,2024-08-13,2,3410,0.1,6138.0
2525,3729,2154,25,2024-10-30,2,3410,0.1,6138.0
2526,423,1334,25,2025-04-22,2,3410,0.1,6138.0
2527,21422,1623,25,2024-07-07,2,3410,0.1,6138.0
2528,12068,278,25,2024-01-21,2,3410,0.1,6138.0
2529,20165,1098,25,2024-09-21,2,3410,0.1,6138.0
2530,15693,930,25,2024-02-09,2,3410,0.1,6138.0
2531,10643,2452,25,2025-09-07,2,3410,0.1,6138.0
2532,15229,492,25,2024-12-19,2,3410,0.1,6138.0
2533,20911,1120,25,2024-01-09,2,3410,0.1,6138.0
2534,19070,348,25,2024-12-21,2,3410,0.1,6138.0
2535,3388,459,25,2025-05-04,2,3410,0.1,6138.0
2536,7283,1590,25,2025-01-21,2,3410,0.1,6138.0
2537,11777,453,25,2025-03-30,2,3410,0.1,6138.0
2538,4001,1793,25,2025-09-21,2,3410,0.1,6138.0
2539,1286,448,25,2025-10-09,2,3410,0.1,6138.0
2540,9065,2488,25,2024-01-01,2,3410,0.1,6138.0
2541,20778,981,25,2024-05-14,2,3410,0.1,6138.0
2542,11381,753,25,2024-12-04,2,3410,0.1,6138.0
2543,10317,2446,25,2025-11-12,2,3410,0.1,6138.0
2544,12937,740,25,2024-05-04,2,3410,0.1,6138.0
2545,21739,1721,25,2025-04-18,2,3410,0.1,6138.0
2546,10867,576,24,2025-06-19,3,2262,0.1,6107.4
2547,3168,525,24,2025-12-12,3,2262,0.1,6107.4
2548,8407,1530,24,2024-01-16,3,2262,0.1,6107.4
2549,712,582,50,2024-01-31,3,2033,0.0,6099.0
2550,21268,753,50,2025-06-13,3,2033,0.0,6099.0
2551,16407,1008,50,2024-04-29,3,2033,0.0,6099.0
2552,10729,200,50,2024-05-15,3,2033,0.0,6099.0
2553,18105,1486,50,2024-04-25,3,2033,0.0,6099.0
2554,19772,1005,50,2025-06-20,3,2033,0.0,6099.0
2555,10295,1691,38,2025-05-29,2,3806,0.2,6089.6
2556,15964,2205,38,2025-08-26,2,3806,0.2,6089.6
2557,2070,1247,31,2025-08-09,2,3203,0.05,6085.7
2558,21183,770,31,2025-10-14,2,3203,0.05,6085.7
2559,2049,2286,31,2024-10-11,2,3203,0.05,6085.7
2560,6445,1034,31,2025-07-14,2,3203,0.05,6085.7
2561,4389,1642,31,2024-10-22,2,3203,0.05,6085.7
2562,4447,746,31,2025-08-04,2,3203,0.05,6085.7
2563,15525,1972,31,2024-02-22,2,3203,0.05,6085.7
2564,8058,1478,31,2025-05-09,2,3203,0.05,6085.7
2565,20326,380,31,2024-05-29,2,3203,0.05,6085.7
2566,19108,103,31,2025-07-03,2,3203,0.05,6085.7
2567,15458,283,31,2024-12-21,2,3203,0.05,6085.7
2568,18344,2399,31,2024-12-01,2,3203,0.05,6085.7
2569,8935,1062,31,2025-01-23,2,3203,0.05,6085.7
2570,19967,290,31,2025-03-18,2,3203,0.05,6085.7
2571,8992,2255,31,2025-09-02,2,3203,0.05,6085.7
2572,19887,1320,31,2024-12-19,2,3203,0.05,6085.7
2573,14169,2318,31,2025-08-18,2,3203,0.05,6085.7
2574,4730,206,31,2025-10-13,2,3203,0.05,6085.7
2575,13583,255,31,2025-12-03,2,3203,0.05,6085.7
2576,15916,993,31,2025-11-10,2,3203,0.05,6085.7
2577,15427,19,31,2024-10-23,2,3203,0.05,6085.7
2578,4566,1492,31,2025-05-15,2,3203,0.05,6085.7
2579,5987,1432,31,2024-04-20,2,3203,0.05,6085.7
2580,3172,1166,31,2024-10-16,2,3203,0.05,6085.7
2581,10605,2372,31,2024-03-19,2,3203,0.05,6085.7
2582,17081,1932,46,2025-10-30,2,3785,0.2,6056.0
2583,9764,276,46,2025-01-16,2,3785,0.2,6056.0
2584,4067,1206,46,2025-12-25,2,3785,0.2,6056.0
2585,21873,2433,46,2024-03-17,2,3785,0.2,6056.0
2586,14043,991,46,2025-03-07,2,3785,0.2,6056.0
2587,2216,163,46,2024-08-30,2,3785,0.2,6056.0
2588,1098,1096,54,2025-02-02,2,3026,0.0,6052.0
2589,16776,1316,54,2025-03-11,2,3026,0.0,6052.0
2590,12881,1858,54,2024-03-21,2,3026,0.0,6052.0
2591,17692,1646,54,2024-04-18,2,3026,0.0,6052.0
2592,10269,671,54,2025-12-15,2,3026,0.0,6052.0
2593,21758,846,54,2025-05-03,2,3026,0.0,6052.0
2594,8069,2051,54,2025-06-29,2,3026,0.0,6052.0
2595,893,1670,54,2025-08-04,2,3026,0.0,6052.0
2596,95,1609,54,2025-07-30,2,3026,0.0,6052.0
2597,17396,1559,54,2024-08-04,2,3026,0.0,6052.0
2598,18264,500,54,2024-11-25,2,3026,0.0,6052.0
2599,8670,1896,54,2024-03-03,2,3026,0.0,6052.0
2600,9516,1079,54,2024-05-27,2,3026,0.0,6052.0
2601,14928,894,54,2024-12-13,2,3026,0.0,6052.0
2602,13731,185,54,2025-08-29,2,3026,0.0,6052.0
2603,17554,2430,54,2024-01-28,2,3026,0.0,6052.0
2604,7888,864,54,2024-06-25,2,3026,0.0,6052.0
2605,20442,2456,54,2024-04-14,2,3026,0.0,6052.0
2606,8238,2488,54,2024-10-21,2,3026,0.0,6052.0
2607,5115,1073,54,2025-07-18,2,3026,0.0,6052.0
2608,1927,341,54,2025-12-13,2,3026,0.0,6052.0
2609,5017,1498,54,2025-05-02,2,3026,0.0,6052.0
2610,10775,2104,54,2024-09-13,2,3026,0.0,6052.0
2611,20006,575,54,2024-07-29,2,3026,0.0,6052.0
2612,18801,210,54,2024-03-06,2,3026,0.0,6052.0
2613,18764,2305,54,2025-03-15,2,3026,0.0,6052.0
2614,9685,1253,54,2024-12-25,2,3026,0.0,6052.0
2615,19482,779,54,2025-06-21,2,3026,0.0,6052.0
2616,3456,2281,54,2024-05-14,2,3026,0.0,6052.0
2617,7005,625,54,2025-06-21,2,3026,0.0,6052.0
2618,14401,1142,54,2024-07-01,2,3026,0.0,6052.0
2619,6439,73,54,2024-07-19,2,3026,0.0,6052.0
2620,21655,932,54,2025-02-23,2,3026,0.0,6052.0
2621,21140,1258,54,2025-01-15,2,3026,0.0,6052.0
2622,6200,1809,54,2024-05-01,2,3026,0.0,6052.0
2623,953,1984,54,2024-11-02,2,3026,0.0,6052.0
2624,6388,2098,54,2024-06-30,2,3026,0.0,6052.0
2625,3345,1943,54,2025-06-28,2,3026,0.0,6052.0
2626,1966,1400,54,2024-12-29,2,3026,0.0,6052.0
2627,14203,2120,54,2025-08-06,2,3026,0.0,6052.0
2628,19290,823,54,2025-02-19,2,3026,0.0,6052.0
2629,6470,932,54,2024-01-08,2,3026,0.0,6052.0
2630,14324,1806,54,2025-04-01,2,3026,0.0,6052.0
2631,18546,673,54,2025-03-05,2,3026,0.0,6052.0
2632,16406,2443,54,2024-12-27,2,3026,0.0,6052.0
2633,20677,273,54,2025-11-28,2,3026,0.0,6052.0
2634,13405,2129,39,2024-12-24,3,2235,0.1,6034.5
2635,6796,186,39,2025-04-28,3,2235,0.1,6034.5
2636,7271,2059,39,2025-07-03,3,2235,0.1,6034.5
2637,3882,2039,23,2024-01-18,3,2336,0.15,5956.8
2638,13059,335,23,2024-04-21,3,2336,0.15,5956.8
2639,4538,584,7,2025-07-30,3,1985,0.0,5955.0
2640,15709,1383,7,2025-04-04,3,1985,0.0,5955.0
2641,3740,2206,7,2024-03-20,3,1985,0.0,5955.0
2642,20053,1744,7,2025-02-21,3,1985,0.0,5955.0
2643,323,2109,7,2024-02-03,3,1985,0.0,5955.0
2644,18543,2256,7,2025-01-03,3,1985,0.0,5955.0
2645,372,1111,7,2024-11-26,3,1985,0.0,5955.0
2646,3184,1037,7,2025-08-18,3,1985,0.0,5955.0
2647,3099,2425,7,2025-04-28,3,1985,0.0,5955.0
2648,10154,272,7,2025-10-31,3,1985,0.0,5955.0
2649,2263,1543,7,2025-07-08,3,1985,0.0,5955.0
2650,4993,981,48,2024-06-21,2,2972,0.0,5944.0
2651,10829,2017,48,2025-02-10,2,2972,0.0,5944.0
2652,9868,2500,48,2024-11-20,2,2972,0.0,5944.0
2653,12792,526,48,2025-05-25,2,2972,0.0,5944.0
2654,10027,1189,48,2024-09-12,2,2972,0.0,5944.0
2655,11495,1836,48,2025-08-19,2,2972,0.0,5944.0
2656,5470,2286,48,2025-03-28,2,2972,0.0,5944.0
2657,11132,1277,48,2024-12-22,2,2972,0.0,5944.0
2658,5265,1979,48,2025-07-10,2,2972,0.0,5944.0
2659,8170,1052,48,2025-09-14,2,2972,0.0,5944.0
2660,4691,1584,48,2025-05-18,2,2972,0.0,5944.0
2661,17705,1715,48,2025-10-15,2,2972,0.0,5944.0
2662,13581,501,48,2024-11-30,2,2972,0.0,5944.0
2663,21866,318,48,2024-08-02,2,2972,0.0,5944.0
2664,4881,229,48,2025-12-05,2,2972,0.0,5944.0
2665,8750,3,48,2025-12-15,2,2972,0.0,5944.0
2666,15192,1201,48,2025-11-28,2,2972,0.0,5944.0
2667,15672,494,48,2024-02-23,2,2972,0.0,5944.0
2668,8748,2062,48,2024-01-30,2,2972,0.0,5944.0
2669,20069,1424,48,2025-01-03,2,2972,0.0,5944.0
2670,20195,1283,48,2024-04-07,2,2972,0.0,5944.0
2671,7826,1176,48,2025-12-16,2,2972,0.0,5944.0
2672,21296,1658,48,2024-05-26,2,2972,0.0,5944.0
2673,157,2119,48,2024-07-30,2,2972,0.0,5944.0
2674,21873,2433,48,2024-03-17,2,2972,0.0,5944.0
2675,5831,2071,48,2025-07-26,2,2972,0.0,5944.0
2676,14041,444,48,2025-06-22,2,2972,0.0,5944.0
2677,4938,1422,48,2025-01-05,2,2972,0.0,5944.0
2678,18333,968,48,2024-02-25,2,2972,0.0,5944.0
2679,4173,1891,48,2025-08-08,2,2972,0.0,5944.0
2680,9506,1385,48,2024-11-13,2,2972,0.0,5944.0
2681,3448,1768,48,2025-07-02,2,2972,0.0,5944.0
2682,10207,1889,48,2025-09-05,2,2972,0.0,5944.0
2683,19079,153,48,2025-09-12,2,2972,0.0,5944.0
2684,20822,2165,48,2024-04-02,2,2972,0.0,5944.0
2685,4469,1199,48,2024-01-16,2,2972,0.0,5944.0
2686,10505,386,48,2024-06-02,2,2972,0.0,5944.0
2687,18939,900,48,2024-04-05,2,2972,0.0,5944.0
2688,10684,188,48,2024-04-13,2,2972,0.0,5944.0
2689,19645,1949,48,2024-12-24,2,2972,0.0,5944.0
2690,7600,999,48,2025-04-10,2,2972,0.0,5944.0
2691,7353,1884,48,2025-09-04,2,2972,0.0,5944.0
2692,7714,1140,48,2025-04-13,2,2972,0.0,5944.0
2693,578,1825,48,2025-12-22,2,2972,0.0,5944.0
2694,18145,2030,48,2024-09-11,2,2972,0.0,5944.0
2695,2870,617,3,2024-07-11,2,3713,0.2,5940.8
2696,11707,1803,3,2025-11-22,2,3713,0.2,5940.8
2697,19201,613,42,2025-04-05,2,3125,0.05,5937.5
2698,11611,1471,42,2024-02-18,2,3125,0.05,5937.5
2699,1611,2234,42,2024-12-24,2,3125,0.05,5937.5
2700,16772,1195,42,2024-05-29,2,3125,0.05,5937.5
2701,9977,1247,42,2025-03-23,2,3125,0.05,5937.5
2702,12722,694,42,2025-05-03,2,3125,0.05,5937.5
2703,9941,1246,42,2025-12-15,2,3125,0.05,5937.5
2704,14549,1815,42,2024-12-08,2,3125,0.05,5937.5
2705,16837,1259,42,2024-04-23,2,3125,0.05,5937.5
2706,21026,1096,42,2025-10-25,2,3125,0.05,5937.5
2707,3460,1187,42,2024-03-15,2,3125,0.05,5937.5
2708,16363,1682,42,2025-08-14,2,3125,0.05,5937.5
2709,15426,1238,42,2024-03-26,2,3125,0.05,5937.5
2710,20607,1349,42,2024-07-28,2,3125,0.05,5937.5
2711,2689,525,42,2025-04-05,2,3125,0.05,5937.5
2712,18483,799,42,2025-11-01,2,3125,0.05,5937.5
2713,11938,2104,42,2025-02-08,2,3125,0.05,5937.5
2714,15004,2074,42,2024-09-27,2,3125,0.05,5937.5
2715,15020,963,42,2025-04-24,2,3125,0.05,5937.5
2716,3744,644,42,2025-04-03,2,3125,0.05,5937.5
2717,8621,176,42,2024-11-01,2,3125,0.05,5937.5
2718,10585,1430,42,2024-07-04,2,3125,0.05,5937.5
2719,18273,843,42,2025-09-26,2,3125,0.05,5937.5
2720,14087,1120,42,2025-04-12,2,3125,0.05,5937.5
2721,18031,1228,42,2024-10-27,2,3125,0.05,5937.5
2722,8492,290,42,2025-05-21,2,3125,0.05,5937.5
2723,15069,507,42,2024-08-12,2,3125,0.05,5937.5
2724,20202,1187,42,2024-11-05,2,3125,0.05,5937.5
2725,8376,2052,42,2024-03-25,2,3125,0.05,5937.5
2726,18348,1507,10,2025-12-30,2,3487,0.15,5927.9
2727,9246,81,10,2024-07-02,2,3487,0.15,5927.9
2728,20559,1236,10,2025-01-25,2,3487,0.15,5927.9
2729,21152,2446,10,2024-05-03,2,3487,0.15,5927.9
2730,6895,2050,10,2024-08-08,2,3487,0.15,5927.9
2731,19295,1394,10,2025-10-24,2,3487,0.15,5927.9
2732,11464,1744,10,2024-03-25,2,3487,0.15,5927.9
2733,167,643,10,2025-06-02,2,3487,0.15,5927.9
2734,95,1609,10,2025-07-30,2,3487,0.15,5927.9
2735,4889,2132,10,2025-10-21,2,3487,0.15,5927.9
2736,6713,1716,19,2025-12-04,3,2193,0.1,5921.1
2737,13344,2087,19,2025-10-15,3,2193,0.1,5921.1
2738,13508,657,19,2024-12-11,3,2193,0.1,5921.1
2739,10751,1341,19,2025-01-11,3,2193,0.1,5921.1
2740,19310,2193,29,2024-09-14,3,2320,0.15,5916.0
2741,12861,1364,29,2024-08-03,3,2320,0.15,5916.0
2742,10833,2046,52,2025-02-25,3,1957,0.0,5871.0
2743,1735,1735,52,2024-11-05,3,1957,0.0,5871.0
2744,18800,2213,52,2024-08-19,3,1957,0.0,5871.0
2745,10108,1172,52,2024-06-30,3,1957,0.0,5871.0
2746,14977,1584,52,2024-03-22,3,1957,0.0,5871.0
2747,15918,2395,40,2024-09-14,2,3255,0.1,5859.0
2748,3686,2383,40,2025-01-15,2,3255,0.1,5859.0
2749,3996,1100,40,2025-09-01,2,3255,0.1,5859.0
2750,544,1586,40,2024-07-10,2,3255,0.1,5859.0
2751,14970,2434,40,2025-08-27,2,3255,0.1,5859.0
2752,13400,2219,40,2024-08-09,2,3255,0.1,5859.0
2753,17060,155,40,2024-07-22,2,3255,0.1,5859.0
2754,8189,1564,40,2025-04-29,2,3255,0.1,5859.0
2755,15888,1327,40,2024-06-16,2,3255,0.1,5859.0
2756,12436,2321,40,2024-09-21,2,3255,0.1,5859.0
2757,3505,1895,40,2025-08-10,2,3255,0.1,5859.0
2758,8855,489,40,2025-09-13,2,3255,0.1,5859.0
2759,4031,1238,40,2025-05-26,2,3255,0.1,5859.0
2760,4437,349,40,2025-06-01,2,3255,0.1,5859.0
2761,6469,1181,40,2024-01-11,2,3255,0.1,5859.0
2762,669,379,40,2025-07-10,2,3255,0.1,5859.0
2763,971,1270,40,2024-09-15,2,3255,0.1,5859.0
2764,7014,2210,40,2025-01-01,2,3255,0.1,5859.0
2765,17637,1600,40,2024-11-23,2,3255,0.1,5859.0
2766,14394,1800,40,2025-07-30,2,3255,0.1,5859.0
2767,15604,2228,40,2024-10-20,2,3255,0.1,5859.0
2768,10581,2031,40,2025-12-08,2,3255,0.1,5859.0
2769,867,1190,40,2024-10-05,2,3255,0.1,5859.0
2770,11225,1863,40,2025-02-24,2,3255,0.1,5859.0
2771,1641,1083,40,2024-04-27,2,3255,0.1,5859.0
2772,5558,1967,34,2024-01-10,3,2437,0.2,5848.8
2773,4254,2070,34,2025-06-24,3,2437,0.2,5848.8
2774,21030,974,4,2024-11-27,3,2293,0.15,5847.15
2775,13442,2428,4,2024-06-13,3,2293,0.15,5847.15
2776,1031,1677,20,2024-10-05,2,3438,0.15,5844.6
2777,8824,1150,20,2025-07-06,2,3438,0.15,5844.6
2778,7712,146,20,2025-09-01,2,3438,0.15,5844.6
2779,8946,620,20,2025-07-22,2,3438,0.15,5844.6
2780,8056,1343,20,2024-11-18,2,3438,0.15,5844.6
2781,407,787,20,2025-11-20,2,3438,0.15,5844.6
2782,15401,1184,20,2024-05-09,2,3438,0.15,5844.6
2783,3256,2396,20,2025-08-27,2,3438,0.15,5844.6
2784,4985,1602,20,2024-04-06,2,3438,0.15,5844.6
2785,17884,647,20,2024-09-03,2,3438,0.15,5844.6
2786,11034,739,20,2025-01-08,2,3438,0.15,5844.6
2787,16058,1474,20,2024-11-16,2,3438,0.15,5844.6
2788,8951,2358,20,2025-12-12,2,3438,0.15,5844.6
2789,9183,106,20,2025-11-26,2,3438,0.15,5844.6
2790,4545,2206,59,2024-04-02,3,2290,0.15,5839.5
2791,386,1729,51,2025-08-16,2,2916,0.0,5832.0
2792,1070,2357,51,2024-07-07,2,2916,0.0,5832.0
2793,9141,675,51,2024-04-26,2,2916,0.0,5832.0
2794,9271,1794,51,2024-09-05,2,2916,0.0,5832.0
2795,642,1403,51,2025-02-12,2,2916,0.0,5832.0
2796,18041,2028,51,2024-12-21,2,2916,0.0,5832.0
2797,16460,68,51,2024-02-16,2,2916,0.0,5832.0
2798,7473,1393,51,2025-07-05,2,2916,0.0,5832.0
2799,15890,341,51,2024-07-15,2,2916,0.0,5832.0
2800,15261,254,51,2025-09-10,2,2916,0.0,5832.0
2801,20395,809,51,2024-11-14,2,2916,0.0,5832.0
2802,1092,1885,51,2025-02-18,2,2916,0.0,5832.0
2803,20965,1824,51,2025-03-01,2,2916,0.0,5832.0
2804,2110,307,51,2024-11-15,2,2916,0.0,5832.0
2805,3016,1208,51,2025-04-23,2,2916,0.0,5832.0
2806,18446,1191,51,2025-11-23,2,2916,0.0,5832.0
2807,21305,569,51,2025-06-05,2,2916,0.0,5832.0
2808,12912,91,51,2024-03-17,2,2916,0.0,5832.0
2809,10511,2250,51,2024-08-28,2,2916,0.0,5832.0
2810,17702,2096,51,2024-06-16,2,2916,0.0,5832.0
2811,10182,358,51,2025-04-06,2,2916,0.0,5832.0
2812,18965,1300,51,2024-04-30,2,2916,0.0,5832.0
2813,14732,138,51,2025-05-19,2,2916,0.0,5832.0
2814,12193,1581,51,2024-07-03,2,2916,0.0,5832.0
2815,15285,311,51,2024-04-16,2,2916,0.0,5832.0
2816,12038,576,51,2024-02-17,2,2916,0.0,5832.0
2817,8121,339,51,2024-06-14,2,2916,0.0,5832.0
2818,3885,51,51,2024-06-08,2,2916,0.0,5832.0
2819,8272,2088,51,2024-05-03,2,2916,0.0,5832.0
2820,2386,1958,51,2025-12-20,2,2916,0.0,5832.0
2821,21694,325,51,2025-01-26,2,2916,0.0,5832.0
2822,3074,10,51,2025-09-05,2,2916,0.0,5832.0
2823,4653,1614,51,2025-09-29,2,2916,0.0,5832.0
2824,17314,1973,51,2024-05-25,2,2916,0.0,5832.0
2825,4955,2416,51,2024-03-19,2,2916,0.0,5832.0
2826,21448,86,51,2024-01-29,2,2916,0.0,5832.0
2827,18639,2049,51,2025-07-02,2,2916,0.0,5832.0
2828,13711,765,51,2024-10-20,2,2916,0.0,5832.0
2829,10696,878,51,2025-04-14,2,2916,0.0,5832.0
2830,18782,814,51,2025-06-14,2,2916,0.0,5832.0
2831,18719,2338,51,2025-07-30,2,2916,0.0,5832.0
2832,16858,1876,51,2024-03-27,2,2916,0.0,5832.0
2833,188,701,51,2025-02-07,2,2916,0.0,5832.0
2834,18312,1674,51,2025-05-13,2,2916,0.0,5832.0
2835,14751,1800,51,2025-05-22,2,2916,0.0,5832.0
2836,1426,103,51,2025-02-04,2,2916,0.0,5832.0
2837,1809,1537,51,2025-02-08,2,2916,0.0,5832.0
2838,14651,1118,51,2025-01-08,2,2916,0.0,5832.0
2839,19252,255,51,2025-04-19,2,2916,0.0,5832.0
2840,14796,198,51,2024-11-08,2,2916,0.0,5832.0
2841,19184,1371,51,2025-09-25,2,2916,0.0,5832.0
2842,11201,2165,51,2025-03-14,2,2916,0.0,5832.0
2843,11498,1649,51,2024-09-08,2,2916,0.0,5832.0
2844,3468,2491,51,2024-03-01,2,2916,0.0,5832.0
2845,19493,374,51,2024-02-17,2,2916,0.0,5832.0
2846,7254,1152,51,2024-03-25,2,2916,0.0,5832.0
2847,11734,1601,51,2025-09-28,2,2916,0.0,5832.0
2848,7883,146,35,2025-12-28,3,1942,0.0,5826.0
2849,9409,1146,35,2024-10-18,3,1942,0.0,5826.0
2850,14691,1964,35,2025-04-02,3,1942,0.0,5826.0
2851,19562,511,35,2024-09-25,3,1942,0.0,5826.0
2852,12291,1870,35,2024-08-30,3,1942,0.0,5826.0
2853,8544,138,35,2024-02-10,3,1942,0.0,5826.0
2854,13880,535,35,2025-03-15,3,1942,0.0,5826.0
2855,2798,1402,35,2024-03-07,3,1942,0.0,5826.0
2856,17337,1212,35,2025-02-19,3,1942,0.0,5826.0
2857,21950,615,35,2025-06-28,3,1942,0.0,5826.0
2858,1900,1874,35,2025-06-01,3,1942,0.0,5826.0
2859,15543,111,25,2025-05-10,2,3410,0.15,5797.0
2860,1073,1645,25,2025-06-03,2,3410,0.15,5797.0
2861,12695,1896,25,2025-06-19,2,3410,0.15,5797.0
2862,6973,107,25,2024-11-06,2,3410,0.15,5797.0
2863,15127,1447,25,2024-04-14,2,3410,0.15,5797.0
2864,9209,720,25,2024-01-31,2,3410,0.15,5797.0
2865,13614,1704,25,2024-08-20,2,3410,0.15,5797.0
2866,1961,2453,25,2024-06-24,2,3410,0.15,5797.0
2867,7691,2179,25,2024-11-08,2,3410,0.15,5797.0
2868,15579,1961,25,2025-05-04,2,3410,0.15,5797.0
2869,4839,1464,25,2024-10-16,2,3410,0.15,5797.0
2870,12648,1923,25,2025-11-09,2,3410,0.15,5797.0
2871,7887,2294,50,2024-02-05,3,2033,0.05,5794.05
2872,21507,2226,50,2025-04-25,3,2033,0.05,5794.05
2873,14174,1745,50,2024-10-10,3,2033,0.05,5794.05
2874,19149,2119,50,2024-07-18,3,2033,0.05,5794.05
2875,3482,834,50,2024-01-02,3,2033,0.05,5794.05
2876,14331,283,50,2025-08-03,3,2033,0.05,5794.05
2877,4470,321,50,2025-10-17,3,2033,0.05,5794.05
2878,9656,1604,24,2025-07-17,3,2262,0.15,5768.1
